Date,P/E,P/B,Div Yield
16-Mar-15,23.14,3.68,1.27
17-Mar-15,23.39,3.71,1.26
18-Mar-15,23.29,3.7,1.26
19-Mar-15,23.15,3.68,1.27
20-Mar-15,22.98,3.65,1.28
23-Mar-15,22.92,3.64,1.28
24-Mar-15,22.9,3.64,1.29
25-Mar-15,22.87,3.63,1.29
26-Mar-15,22.36,3.55,1.32
27-Mar-15,22.3,3.59,1.3
30-Mar-15,22.7,3.65,1.28
31-Mar-15,22.7,3.65,1.28
1-Apr-15,22.95,3.69,1.27
6-Apr-15,23.18,3.73,1.26
7-Apr-15,23.19,3.73,1.25
8-Apr-15,23.33,3.75,1.25
9-Apr-15,23.5,3.78,1.24
10-Apr-15,23.51,3.78,1.24
13-Apr-15,23.66,3.81,1.23
15-Apr-15,23.43,3.77,1.25
16-Apr-15,23.33,3.75,1.25
17-Apr-15,23.06,3.71,1.27
20-Apr-15,22.64,3.64,1.29
21-Apr-15,22.44,3.61,1.3
22-Apr-15,22.59,3.63,1.29
23-Apr-15,22.5,3.62,1.3
24-Apr-15,22.34,3.58,1.4
27-Apr-15,22.26,3.56,1.4
28-Apr-15,22.46,3.59,1.39
29-Apr-15,22.29,3.57,1.4
30-Apr-15,22.07,3.53,1.45
4-May-15,22.47,3.59,1.43
5-May-15,22.45,3.59,1.43
6-May-15,21.71,3.49,1.47
7-May-15,21.61,3.47,1.47
8-May-15,21.92,3.53,1.45
11-May-15,22.41,3.62,1.42
12-May-15,21.92,3.53,1.45
13-May-15,22.17,3.58,1.43
14-May-15,22.14,3.56,1.44
15-May-15,22.24,3.58,1.43
18-May-15,22.57,3.63,1.41
19-May-15,22.55,3.62,1.41
20-May-15,22.69,3.65,1.4
21-May-15,22.67,3.65,1.4
22-May-15,22.94,3.62,1.4
25-May-15,22.64,3.58,1.41
26-May-15,22.55,3.57,1.42
27-May-15,22.6,3.57,1.42
28-May-15,22.61,3.56,1.42
29-May-15,23.12,3.66,1.39
1-Jun-15,23.25,3.65,1.39
2-Jun-15,22.71,3.57,1.43
3-Jun-15,22.41,3.53,1.45
4-Jun-15,22.53,3.52,1.45
5-Jun-15,22.49,3.47,1.45
8-Jun-15,22.29,3.44,1.47
9-Jun-15,22.23,3.44,1.47
10-Jun-15,22.52,3.48,1.45
11-Jun-15,22.08,3.41,1.48
12-Jun-15,22.12,3.4,1.49
15-Jun-15,22.21,3.41,1.48
16-Jun-15,22.3,3.42,1.48
17-Jun-15,22.43,3.44,1.47
18-Jun-15,22.66,3.48,1.45
19-Jun-15,22.79,3.5,1.44
22-Jun-15,23.15,3.56,1.42
23-Jun-15,23.23,3.57,1.41
24-Jun-15,23.17,3.56,1.42
25-Jun-15,23.27,3.58,1.41
26-Jun-15,23.23,3.56,1.42
29-Jun-15,23.05,3.53,1.43
30-Jun-15,23.19,3.48,1.44
1-Jul-15,23.43,3.52,1.42
2-Jul-15,23.4,3.51,1.42
3-Jul-15,23.52,3.52,1.43
6-Jul-15,23.62,3.54,1.42
7-Jul-15,23.59,3.54,1.42
8-Jul-15,23.18,3.47,1.45
9-Jul-15,23.08,3.46,1.45
10-Jul-15,23.17,3.44,1.45
13-Jul-15,23.45,3.49,1.44
14-Jul-15,23.44,3.48,1.44
15-Jul-15,23.63,3.51,1.43
16-Jul-15,23.86,3.55,1.41
17-Jul-15,23.87,3.52,1.42
20-Jul-15,23.88,3.53,1.42
21-Jul-15,23.68,3.5,1.43
22-Jul-15,23.96,3.54,1.41
23-Jul-15,23.84,3.52,1.42
24-Jul-15,23.65,3.48,1.43
27-Jul-15,23.21,3.42,1.46
28-Jul-15,23.02,3.41,1.46
29-Jul-15,23.08,3.42,1.45
30-Jul-15,23.23,3.44,1.45
31-Jul-15,23.53,3.5,1.41
3-Aug-15,23.54,3.5,1.41
4-Aug-15,23.48,3.49,1.42
5-Aug-15,23.62,3.51,1.41
6-Aug-15,23.67,3.52,1.4
7-Aug-15,23.61,3.49,1.4
10-Aug-15,23.54,3.48,1.41
11-Aug-15,23.38,3.45,1.42
12-Aug-15,23.1,3.4,1.44
13-Aug-15,23.16,3.41,1.44
14-Aug-15,23.69,3.45,1.42
17-Aug-15,23.48,3.44,1.43
18-Aug-15,23.45,3.43,1.43
19-Aug-15,23.53,3.44,1.42
20-Aug-15,23.19,3.39,1.44
21-Aug-15,22.99,3.36,1.42
24-Aug-15,21.63,3.16,1.51
25-Aug-15,21.83,3.19,1.5
26-Aug-15,21.59,3.15,1.51
27-Aug-15,22.02,3.22,1.48
28-Aug-15,22.17,3.22,1.48
31-Aug-15,22.08,3.21,1.48
1-Sep-15,21.57,3.13,1.52
2-Sep-15,21.38,3.11,1.53
3-Sep-15,21.68,3.15,1.51
4-Sep-15,21.21,3.08,1.54
7-Sep-15,20.95,3.04,1.56
8-Sep-15,21.31,3.1,1.54
9-Sep-15,21.67,3.15,1.51
10-Sep-15,21.59,3.14,1.52
11-Sep-15,21.59,3.14,1.52
14-Sep-15,21.82,3.17,1.5
15-Sep-15,21.7,3.15,1.51
16-Sep-15,21.89,3.18,1.5
18-Sep-15,22.12,3.21,1.48
21-Sep-15,22.11,3.21,1.48
22-Sep-15,21.65,3.15,1.51
23-Sep-15,21.75,3.16,1.51
24-Sep-15,21.81,3.17,1.5
28-Sep-15,21.78,3.16,1.48
29-Sep-15,21.91,3.18,1.48
30-Sep-15,22.21,3.22,1.46
1-Oct-15,22.21,3.2,1.43
5-Oct-15,22.68,3.27,1.4
6-Oct-15,22.78,3.29,1.39
7-Oct-15,22.84,3.3,1.39
8-Oct-15,22.71,3.28,1.4
9-Oct-15,22.88,3.3,1.39
12-Oct-15,22.73,3.28,1.39
13-Oct-15,22.25,3.28,1.4
14-Oct-15,22.16,3.27,1.4
15-Oct-15,22.35,3.3,1.39
16-Oct-15,22.51,3.3,1.38
19-Oct-15,22.61,3.31,1.38
20-Oct-15,22.51,3.31,1.38
21-Oct-15,22.48,3.3,1.38
23-Oct-15,22.55,3.32,1.38
26-Oct-15,22.45,3.3,1.38
27-Oct-15,22.39,3.3,1.39
28-Oct-15,22.2,3.27,1.4
29-Oct-15,22.19,3.25,1.41
30-Oct-15,22.06,3.23,1.41
2-Nov-15,21.98,3.22,1.42
3-Nov-15,22.02,3.23,1.41
4-Nov-15,21.87,3.22,1.42
5-Nov-15,21.58,3.19,1.43
6-Nov-15,21.57,3.19,1.43
9-Nov-15,21.41,3.18,1.44
10-Nov-15,21.05,3.13,1.46
11-Nov-15,21.17,3.14,1.45
13-Nov-15,20.97,3.12,1.47
16-Nov-15,21.11,3.14,1.46
17-Nov-15,21.19,3.15,1.45
18-Nov-15,20.9,3.11,1.47
19-Nov-15,21.2,3.15,1.45
20-Nov-15,21.24,3.16,1.45
23-Nov-15,21.22,3.15,1.45
24-Nov-15,21.17,3.15,1.45
26-Nov-15,21.31,3.17,1.44
27-Nov-15,21.47,3.19,1.43
30-Nov-15,21.45,3.19,1.43
1-Dec-15,21.51,3.19,1.43
2-Dec-15,21.44,3.19,1.44
3-Dec-15,21.26,3.16,1.45
4-Dec-15,21.04,3.13,1.46
7-Dec-15,20.99,3.12,1.47
8-Dec-15,20.82,3.09,1.48
9-Dec-15,20.58,3.06,1.5
10-Dec-15,20.77,3.09,1.48
11-Dec-15,20.57,3.05,1.52
14-Dec-15,20.69,3.07,1.51
15-Dec-15,20.82,3.09,1.5
16-Dec-15,20.96,3.11,1.49
17-Dec-15,21.21,3.15,1.47
18-Dec-15,20.99,3.11,1.49
21-Dec-15,21.19,3.14,1.48
22-Dec-15,21.06,3.12,1.49
23-Dec-15,21.27,3.15,1.47
24-Dec-15,21.26,3.15,1.47
28-Dec-15,21.43,3.18,1.46
29-Dec-15,21.44,3.18,1.46
30-Dec-15,21.35,3.17,1.46
31-Dec-15,21.49,3.19,1.46
