Date,P/E,P/B,Div Yield
23-Mar-10,22.23,3.68,0.94
25-Mar-10,22.38,3.7,0.94
26-Mar-10,22.47,3.72,0.93
29-Mar-10,22.56,3.73,0.93
30-Mar-10,22.39,3.71,0.94
31-Mar-10,22.33,3.7,0.94
1-Apr-10,22.52,3.73,0.93
5-Apr-10,22.85,3.78,0.92
6-Apr-10,22.84,3.78,0.92
7-Apr-10,22.88,3.79,0.92
8-Apr-10,22.96,3.77,0.92
9-Apr-10,23.21,3.81,0.91
12-Apr-10,23.11,3.79,0.91
13-Apr-10,23.04,3.78,0.92
15-Apr-10,22.83,3.75,0.93
16-Apr-10,22.78,3.74,0.93
19-Apr-10,22.58,3.7,0.94
20-Apr-10,22.71,3.72,0.93
21-Apr-10,22.78,3.73,0.93
22-Apr-10,22.88,3.75,0.93
23-Apr-10,23.03,3.77,0.92
26-Apr-10,23.11,3.78,0.92
27-Apr-10,22.45,3.77,0.92
28-Apr-10,22.05,3.71,0.94
29-Apr-10,22.22,3.74,0.93
30-Apr-10,22.29,3.75,0.92
3-May-10,22.06,3.71,0.93
4-May-10,21.74,3.66,0.95
5-May-10,21.64,3.64,0.95
6-May-10,21.5,3.62,0.96
7-May-10,21.19,3.57,0.97
10-May-10,21.92,3.69,0.95
11-May-10,21.68,3.65,0.96
12-May-10,21.77,3.66,0.96
13-May-10,21.86,3.68,0.95
14-May-10,21.26,3.62,0.97
17-May-10,21.12,3.6,0.97
18-May-10,21.14,3.6,0.97
19-May-10,20.53,3.5,1
20-May-10,20.65,3.52,1
21-May-10,20.58,3.5,1
24-May-10,20.63,3.51,1
25-May-10,20.06,3.42,1.03
26-May-10,20.52,3.49,1
27-May-10,20.88,3.56,0.98
28-May-10,21.22,3.6,0.97
31-May-10,21.3,3.61,0.97
1-Jun-10,20.81,3.53,0.99
2-Jun-10,21.02,3.57,0.98
3-Jun-10,21.4,3.63,0.96
4-Jun-10,21.5,3.65,0.96
7-Jun-10,21.11,3.58,0.98
8-Jun-10,20.91,3.55,0.99
9-Jun-10,20.97,3.56,0.98
10-Jun-10,21.3,3.61,0.97
11-Jun-10,21.44,3.64,0.96
14-Jun-10,21.77,3.7,0.95
15-Jun-10,21.87,3.72,0.94
16-Jun-10,21.92,3.72,0.94
17-Jun-10,22.09,3.75,0.93
18-Jun-10,22.04,3.75,0.94
21-Jun-10,22.42,3.81,0.92
22-Jun-10,22.27,3.78,0.93
23-Jun-10,22.29,3.79,0.92
24-Jun-10,22.28,3.79,0.92
25-Jun-10,22.07,3.75,0.93
28-Jun-10,22.34,3.8,0.92
29-Jun-10,22.01,3.74,0.94
30-Jun-10,22.25,3.78,0.93
1-Jul-10,21.99,3.74,0.94
2-Jul-10,21.93,3.73,0.94
5-Jul-10,21.93,3.73,0.94
6-Jul-10,22.15,3.76,0.93
7-Jul-10,21.95,3.73,0.94
8-Jul-10,22.18,3.77,0.93
9-Jul-10,22.42,3.81,0.92
12-Jul-10,22.56,3.83,0.91
13-Jul-10,22.63,3.85,0.91
14-Jul-10,22.57,3.84,0.91
15-Jul-10,22.54,3.83,0.91
16-Jul-10,22.61,3.84,0.91
19-Jul-10,22.61,3.84,0.91
20-Jul-10,22.53,3.83,0.91
21-Jul-10,22.66,3.85,0.91
22-Jul-10,22.75,3.88,0.9
23-Jul-10,22.78,3.89,0.9
26-Jul-10,22.53,3.87,0.91
27-Jul-10,22.58,3.87,0.9
28-Jul-10,22.44,3.85,0.91
29-Jul-10,22.49,3.81,1.01
30-Jul-10,22.31,3.78,1.02
2-Aug-10,22.91,3.83,1.01
3-Aug-10,22.95,3.68,1.04
4-Aug-10,23.07,3.7,1.03
5-Aug-10,22.98,3.69,1.04
6-Aug-10,22.95,3.56,1.11
9-Aug-10,23,3.59,1.1
10-Aug-10,22.89,3.58,1.11
11-Aug-10,22.72,3.55,1.12
12-Aug-10,22.71,3.55,1.12
13-Aug-10,22.86,3.57,1.11
16-Aug-10,22.76,3.55,1.12
17-Aug-10,22.75,3.55,1.12
18-Aug-10,23.02,3.59,1.1
19-Aug-10,23.28,3.63,1.09
20-Aug-10,23.24,3.62,1.09
23-Aug-10,23.29,3.63,1.09
24-Aug-10,23.13,3.61,1.1
25-Aug-10,22.98,3.58,1.11
26-Aug-10,23.05,3.59,1.11
27-Aug-10,22.76,3.54,1.12
30-Aug-10,22.78,3.55,1.12
31-Aug-10,22.73,3.54,1.12
1-Sep-10,23.02,3.58,1.11
2-Sep-10,23.08,3.59,1.1
3-Sep-10,23.05,3.59,1.1
6-Sep-10,23.46,3.65,1.09
7-Sep-10,23.58,3.67,1.08
8-Sep-10,23.59,3.67,1.08
9-Sep-10,23.73,3.69,1.07
13-Sep-10,24.32,3.78,1.05
14-Sep-10,24.47,3.81,1.04
15-Sep-10,24.74,3.85,1.03
16-Sep-10,24.61,3.83,1.04
17-Sep-10,24.84,3.87,1.03
20-Sep-10,25.25,3.93,1.01
21-Sep-10,25.37,3.87,1.02
22-Sep-10,25.29,3.86,1.02
23-Sep-10,25.16,3.84,1.03
24-Sep-10,25.41,3.88,1.02
27-Sep-10,25.48,3.89,1.01
28-Sep-10,25.45,3.82,1.03
29-Sep-10,25.29,3.79,1.03
30-Sep-10,25.46,3.82,1.03
1-Oct-10,25.54,3.93,1.02
4-Oct-10,25.61,3.88,1.02
5-Oct-10,25.55,3.87,1.02
6-Oct-10,25.72,3.89,1.01
7-Oct-10,25.44,3.85,1.02
8-Oct-10,25.37,3.84,1.03
11-Oct-10,25.51,3.86,1.02
12-Oct-10,25.32,3.83,1.03
13-Oct-10,25.91,3.92,1.01
14-Oct-10,25.68,3.89,1.02
15-Oct-10,25.2,3.81,1.03
18-Oct-10,25.07,3.82,1.03
19-Oct-10,24.87,3.79,1.04
20-Oct-10,24.69,3.76,1.05
21-Oct-10,25.18,3.84,1.03
22-Oct-10,25.03,3.82,1.03
25-Oct-10,25.2,3.84,1.03
26-Oct-10,24.98,3.82,1.03
27-Oct-10,24.69,3.78,1.04
28-Oct-10,24.59,3.76,1.04
29-Oct-10,24.71,3.78,1.04
1-Nov-10,25.12,3.85,1.02
2-Nov-10,25.13,3.85,1.02
3-Nov-10,25.3,3.87,1.01
4-Nov-10,25.47,3.95,0.99
5-Nov-10,25.59,3.97,0.99
8-Nov-10,25.43,3.94,1
9-Nov-10,25.55,3.96,0.99
10-Nov-10,25.44,3.94,1
11-Nov-10,25.11,3.89,1.01
12-Nov-10,24.62,3.82,1.03
15-Nov-10,24.39,3.86,1.02
16-Nov-10,23.86,3.77,1.04
18-Nov-10,23.9,3.78,1.04
19-Nov-10,23.47,3.71,1.06
22-Nov-10,23.98,3.79,1.04
23-Nov-10,23.69,3.74,1.05
24-Nov-10,23.41,3.7,1.06
25-Nov-10,23.15,3.66,1.08
26-Nov-10,22.96,3.63,1.08
29-Nov-10,23.26,3.67,1.07
30-Nov-10,23.39,3.69,1.06
1-Dec-10,23.78,3.76,1.05
2-Dec-10,23.96,3.78,1.04
3-Dec-10,23.89,3.77,1.04
6-Dec-10,23.88,3.77,1.04
7-Dec-10,23.82,3.76,1.04
8-Dec-10,23.53,3.72,1.06
9-Dec-10,22.98,3.63,1.08
10-Dec-10,23.35,3.69,1.07
13-Dec-10,23.58,3.72,1.06
14-Dec-10,23.72,3.75,1.05
15-Dec-10,23.51,3.71,1.06
16-Dec-10,23.74,3.75,1.05
20-Dec-10,23.73,3.75,1.05
21-Dec-10,23.95,3.78,1.04
22-Dec-10,23.88,3.77,1.04
23-Dec-10,23.86,3.77,1.04
24-Dec-10,23.99,3.79,1.04
27-Dec-10,23.94,3.78,1.04
28-Dec-10,23.93,3.78,1.04
29-Dec-10,24.19,3.82,1.03
30-Dec-10,24.35,3.85,1.02
31-Dec-10,24.48,3.87,1.02
