Date,P/E,P/B,Div Yield
20-Jun-02,15.86,3.24,1.36
21-Jun-02,15.75,3.22,1.31
24-Jun-02,15.74,3.22,1.32
25-Jun-02,15.64,3.2,1.32
26-Jun-02,15.48,3.17,1.35
27-Jun-02,15.56,3.18,1.35
28-Jun-02,15.73,3.2,1.34
1-Jul-02,15.9,2.67,2.01
2-Jul-02,15.88,2.66,2.01
3-Jul-02,15.91,2.67,2.01
4-Jul-02,15.92,2.67,2.01
5-Jul-02,15.97,2.68,2
8-Jul-02,16.09,2.7,1.99
9-Jul-02,16.07,2.69,1.99
10-Jul-02,15.94,2.67,2.01
11-Jul-02,15.71,2.64,2.03
12-Jul-02,15.74,2.64,2.03
15-Jul-02,15.59,2.61,2.05
16-Jul-02,15.41,2.58,2.08
17-Jul-02,15.36,2.58,2.08
18-Jul-02,15.49,2.6,2.06
19-Jul-02,15.41,2.58,2.08
22-Jul-02,15.05,2.52,2.12
23-Jul-02,15.2,2.55,2.1
24-Jul-02,14.93,2.5,2.14
25-Jul-02,14.9,2.5,2.15
26-Jul-02,14.48,2.43,2.21
29-Jul-02,14.45,2.42,2.21
30-Jul-02,14.29,2.4,2.24
31-Jul-02,14.26,2.39,2.24
1-Aug-02,14.24,2.39,2.25
2-Aug-02,14.2,2.38,2.25
5-Aug-02,14.33,2.4,2.23
6-Aug-02,14.38,2.41,2.22
7-Aug-02,14.41,2.42,2.22
8-Aug-02,14.19,2.88,2.17
9-Aug-02,14.31,2.9,2.15
12-Aug-02,14.43,2.93,2.13
13-Aug-02,14.52,2.95,2.12
14-Aug-02,14.43,2.93,2.16
16-Aug-02,14.57,2.96,2.16
19-Aug-02,14.58,2.96,2.16
20-Aug-02,14.71,2.99,2.14
21-Aug-02,14.71,2.98,2.14
22-Aug-02,14.66,2.98,2.04
23-Aug-02,14.81,3.01,2.02
26-Aug-02,14.86,3.02,1.98
27-Aug-02,14.7,2.99,2.01
28-Aug-02,14.67,2.98,2.01
29-Aug-02,14.69,2.99,2.02
30-Aug-02,15.04,3.06,1.95
2-Sep-02,15.08,3.07,1.95
3-Sep-02,14.9,3.03,1.97
4-Sep-02,14.98,3.05,1.94
5-Sep-02,15.01,3.05,1.97
6-Sep-02,14.81,3.01,1.96
9-Sep-02,14.86,3.02,1.84
11-Sep-02,14.86,3.02,1.84
12-Sep-02,14.9,2.5,2.15
13-Sep-02,14.76,2.48,2.17
16-Sep-02,14.67,2.46,2.18
17-Sep-02,14.8,2.48,2.16
18-Sep-02,14.63,2.45,2.18
19-Sep-02,14.52,2.44,2.2
20-Sep-02,14.43,2.42,2.22
23-Sep-02,14.44,2.42,2.21
24-Sep-02,14.38,2.41,2.22
25-Sep-02,14.43,2.42,2.22
26-Sep-02,14.43,2.42,2.22
27-Sep-02,14.53,2.44,2.2
30-Sep-02,14.33,2.4,2.23
1-Oct-02,14.21,2.38,2.25
3-Oct-02,14.11,2.37,2.27
4-Oct-02,14.11,2.37,2.27
7-Oct-02,14.21,2.38,2.25
8-Oct-02,14.3,2.4,2.24
9-Oct-02,14.21,2.38,2.25
10-Oct-02,14.22,2.38,2.25
11-Oct-02,14.4,2.42,2.22
14-Oct-02,14.42,2.42,2.22
16-Oct-02,14.44,2.42,2.21
17-Oct-02,14.44,2.42,2.21
18-Oct-02,14.41,2.42,2.22
21-Oct-02,14.35,2.41,2.23
22-Oct-02,14.28,2.39,2.24
23-Oct-02,14.2,2.38,2.25
24-Oct-02,14.05,2.36,2.28
25-Oct-02,13.83,2.32,2.31
28-Oct-02,14.03,2.35,2.28
29-Oct-02,14.25,2.39,2.24
30-Oct-02,14.26,2.39,2.24
31-Oct-02,14.47,2.43,2.21
1-Nov-02,14.47,2.43,2.21
4-Nov-02,14.63,2.45,2.19
5-Nov-02,14.63,2.45,2.19
7-Nov-02,14.61,2.45,2.19
8-Nov-02,14.55,2.44,2.2
11-Nov-02,14.51,2.43,2.2
12-Nov-02,14.6,2.45,2.19
13-Nov-02,14.64,2.46,2.18
14-Nov-02,14.78,2.48,2.16
15-Nov-02,15.06,2.53,2.12
18-Nov-02,15.16,2.54,2.11
20-Nov-02,15.23,2.55,2.1
21-Nov-02,15.34,2.57,2.08
22-Nov-02,13.84,2.23,2.57
25-Nov-02,13.92,2.24,2.55
26-Nov-02,14.05,2.27,2.53
27-Nov-02,13.98,2.26,2.54
28-Nov-02,14.24,2.3,2.5
29-Nov-02,14.24,2.3,2.49
2-Dec-02,14.48,2.34,2.45
3-Dec-02,14.31,2.31,2.48
4-Dec-02,14.06,2.27,2.53
5-Dec-02,14.19,2.29,2.5
6-Dec-02,14.51,2.34,2.45
9-Dec-02,14.36,2.32,2.47
10-Dec-02,14.43,2.33,2.46
11-Dec-02,14.51,2.34,2.45
12-Dec-02,14.61,2.36,2.43
13-Dec-02,14.73,2.38,2.41
16-Dec-02,14.63,2.36,2.43
17-Dec-02,14.56,2.35,2.44
18-Dec-02,14.62,2.36,2.43
19-Dec-02,14.59,2.35,2.43
20-Dec-02,14.64,2.36,2.43
23-Dec-02,14.59,2.35,2.43
24-Dec-02,14.72,2.37,2.41
26-Dec-02,14.85,2.39,2.39
27-Dec-02,14.9,2.4,2.39
30-Dec-02,14.81,2.39,2.4
31-Dec-02,14.83,2.39,2.4
