_id_x,EOD_INDEX_NAME,EOD_OPEN_INDEX_VAL,EOD_HIGH_INDEX_VAL,EOD_CLOSE_INDEX_VAL,EOD_LOW_INDEX_VAL,EOD_TIMESTAMP,TIMESTAMP,_id_y,HIT_INDEX_NAME_UPPER,HIT_TRADED_QTY,HIT_TURN_OVER,HIT_TIMESTAMP
65a5230f6b1be37ce45ad46c,NIFTY 50,22053.15,22115.55,22097.45,21963.55,15-JAN-2024,2024-01-14T18:30:00.000Z,65a54ae86b1be37ce45aec0f,NIFTY 50,345543523.0,29523.15,15-01-2024
65a66fe0b8ccbcfd4c2a0ad0,NIFTY 50,22080.5,22124.15,22032.3,21969.8,16-JAN-2024,2024-01-15T18:30:00.000Z,65a68733b8ccbcfd4c2a1b26,NIFTY 50,292433764.0,24435.94,16-01-2024
65a7c15a0a0ab950350705a8,NIFTY 50,21647.25,21851.5,21571.95,21550.45,17-JAN-2024,2024-01-16T18:30:00.000Z,65a7db280a0ab95035071f34,NIFTY 50,455999867.0,47533.44,17-01-2024
65a912da1ba6ed2ab4d22494,NIFTY 50,21414.2,21539.4,21462.25,21285.55,18-JAN-2024,2024-01-17T18:30:00.000Z,65a92c8b1ba6ed2ab4d23e8c,NIFTY 50,387341268.0,39718.84,18-01-2024
65aa6571f173ca68878c31f3,NIFTY 50,21615.2,21670.6,21622.4,21575.0,19-JAN-2024,2024-01-18T18:30:00.000Z,65aa8e73bc39ff5df6252e2e,NIFTY 50,343055124.0,34429.24,19-01-2024
65abbb9e7add104f3789207f,NIFTY 50,21706.15,21720.3,21571.8,21541.8,20-JAN-2024,2024-01-19T18:30:00.000Z,65abd69231f9ebde19836fba,NIFTY 50,162073740.0,13917.46,20-01-2024
65afaa5cf8104146405a0bd2,NIFTY 50,21716.7,21750.25,21238.8,21192.6,23-JAN-2024,2024-01-22T18:30:00.000Z,65afbf78f8104146405ccf86,NIFTY 50,449718534.0,48813.68,23-01-2024
65b0fbdc16e02b4d67f83ae8,NIFTY 50,21185.25,21482.35,21453.95,21137.2,24-JAN-2024,2024-01-23T18:30:00.000Z,65b115a816e02b4d67fb784c,NIFTY 50,407460664.0,41718.64,24-01-2024
65b24d5ced15adb98be7d263,NIFTY 50,21454.6,21459.0,21352.6,21247.05,25-JAN-2024,2024-01-24T18:30:00.000Z,65b2708ab1adea2c56792576,NIFTY 50,418143077.0,40088.5,25-01-2024
65b7935a828d6b352002a50a,NIFTY 50,21433.1,21763.25,21737.6,21429.6,29-JAN-2024,2024-01-28T18:30:00.000Z,65b7a67a828d6b35200522ae,NIFTY 50,376702289.0,34516.42,29-01-2024
65b8e4da828d6b3520111311,NIFTY 50,21775.75,21813.05,21522.1,21501.8,30-JAN-2024,2024-01-29T18:30:00.000Z,65b90c9a828d6b3520161b9d,NIFTY 50,375137333.0,32916.3,30-01-2024
65ba3660ae08d26e80aa75a5,NIFTY 50,21487.25,21741.35,21725.7,21448.85,31-JAN-2024,2024-01-30T18:30:00.000Z,65ba500aae08d26e80adc56b,NIFTY 50,410583065.0,41587.85,31-01-2024
65bb88f04e395d0fc998ebb5,NIFTY 50,21780.65,21832.95,21697.45,21658.75,01-FEB-2024,2024-01-31T18:30:00.000Z,65bb9aa04e395d0fc99b2e6a,NIFTY 50,332541208.0,34042.15,01-02-2024
65bcda6d0f5bd530f2a226bf,NIFTY 50,21812.75,22126.8,21853.8,21805.55,02-FEB-2024,2024-02-01T18:30:00.000Z,65bcfa120f5bd530f2a61ea6,NIFTY 50,442794738.0,38395.9,02-02-2024
65c0d0379320a15cd5ab18b4,NIFTY 50,21921.05,21964.3,21771.7,21726.95,05-FEB-2024,2024-02-04T18:30:00.000Z,65c0e78b991a339942ba020d,NIFTY 50,440849699.0,33807.94,05-02-2024
65c21f728a4f9b7d67a9fdbd,NIFTY 50,21825.2,21951.4,21929.4,21737.55,06-FEB-2024,2024-02-05T18:30:00.000Z,65c232218a4f9b7d67a9fee6,NIFTY 50,370968111.0,32910.82,06-02-2024
65c370da28b95319c3bc6188,NIFTY 50,22045.05,22053.3,21930.5,21860.15,07-FEB-2024,2024-02-06T18:30:00.000Z,65c38a8a28b95319c3bc620f,NIFTY 50,346263704.0,30088.76,07-02-2024
65c4c25fce36130ca0e0c21f,NIFTY 50,22009.65,22011.05,21717.95,21665.3,08-FEB-2024,2024-02-07T18:30:00.000Z,65c4dc0ac6253a07401671c8,NIFTY 50,491069786.0,41082.02,08-02-2024
65c613da0b13ea869a1b981d,NIFTY 50,21727.0,21804.45,21782.5,21629.9,09-FEB-2024,2024-02-08T18:30:00.000Z,65c6323ab56158926d5bc7aa,NIFTY 50,349222850.0,31176.16,09-02-2024
65ca085a72dba72d405ccd85,NIFTY 50,21800.8,21831.7,21616.05,21574.75,12-FEB-2024,2024-02-11T18:30:00.000Z,65ca1b7a26f1c5a7ab87d59f,NIFTY 50,287436165.0,23921.14,12-02-2024
65cb5af1fcdc4e6447966364,NIFTY 50,21664.3,21766.8,21743.25,21543.35,13-FEB-2024,2024-02-12T18:30:00.000Z,65cb6cfa9258ad8550c17b12,NIFTY 50,365785766.0,29896.62,13-02-2024
65ccab5c7144b2722537f8e1,NIFTY 50,21578.15,21870.85,21840.05,21530.2,14-FEB-2024,2024-02-13T18:30:00.000Z,65ccc50bdfe9f03f6ff3f932,NIFTY 50,359120861.0,32535.0,14-02-2024
65cdfdf18bd4aec0b83d43e4,NIFTY 50,21906.55,21953.85,21910.75,21794.8,15-FEB-2024,2024-02-14T18:30:00.000Z,65ce18e3d024fcbdd342291f,NIFTY 50,345394395.0,29559.69,15-02-2024
65cf4f725ae6665a7a333a27,NIFTY 50,22020.3,22068.65,22040.7,21968.95,16-FEB-2024,2024-02-15T18:30:00.000Z,65cf6a80f199cc6cd39f428d,NIFTY 50,343892935.0,30666.89,16-02-2024
65d342da91a2aa1dfdbeb0b5,NIFTY 50,22103.45,22186.65,22122.25,22021.05,19-FEB-2024,2024-02-18T18:30:00.000Z,65d350f02f113f147fd87478,NIFTY 50,218252325.0,21375.71,19-02-2024
65d4956e2315024ea24114a6,NIFTY 50,22099.2,22215.6,22196.95,22045.85,20-FEB-2024,2024-02-19T18:30:00.000Z,65d4a77a4b75fcea69031bdd,NIFTY 50,295705319.0,26872.32,20-02-2024
65d5e6f1ea99eee6aaebb6af,NIFTY 50,22248.85,22249.4,22055.05,21997.95,21-FEB-2024,2024-02-20T18:30:00.000Z,65d5f9ea6cb5eca52a0a27e0,NIFTY 50,364545679.0,29741.39,21-02-2024
65d7375a4be31514313408a3,NIFTY 50,22081.55,22252.5,22217.45,21875.25,22-FEB-2024,2024-02-21T18:30:00.000Z,65d74a7a2d847881ffead712,NIFTY 50,343495136.0,33985.94,22-02-2024
65d888da82c1ead98f6677d0,NIFTY 50,22290.0,22297.5,22212.7,22186.1,23-FEB-2024,2024-02-22T18:30:00.000Z,65e091d5e4f6a65c0d6a5c12,NIFTY 50,225983194.0,24617.01,23-02-2024
65dc7e726589e6596f567039,NIFTY 50,22169.2,22202.15,22122.05,22075.15,26-FEB-2024,2024-02-25T18:30:00.000Z,65dc9963dc3d5b40c3c1dee8,NIFTY 50,207775504.0,20850.26,26-02-2024
65ddcedadb41f7e6a04d5b5a,NIFTY 50,22090.2,22218.25,22198.35,22085.65,27-FEB-2024,2024-02-26T18:30:00.000Z,65dde88a4a0e4b57bccbe64d,NIFTY 50,252199186.0,24620.71,27-02-2024
65df205bdc3d5b40c3c206a2,NIFTY 50,22214.1,22229.15,21951.15,21915.85,28-FEB-2024,2024-02-27T18:30:00.000Z,65df3ed8dc3d5b40c3c2083f,NIFTY 50,202952371.0,20579.8,28-02-2024
65e072edaa72785152bc94ae,NIFTY 50,21935.2,22060.55,21982.8,21860.65,29-FEB-2024,2024-02-28T18:30:00.000Z,65e08932b6c1061625defb5d,NIFTY 50,360165824.0,40196.12,29-02-2024
65e1c46f40c29fe67207f8db,NIFTY 50,22048.3,22353.3,22338.75,22047.75,01-MAR-2024,2024-02-29T18:30:00.000Z,65e1df62b6c1061625df17a3,NIFTY 50,351503075.0,29646.47,01-03-2024
65e3fe6cd9c3045393b9a7a8,NIFTY 50,22406.95,22419.55,22378.4,22367.05,02-MAR-2024,2024-03-01T18:30:00.000Z,65e314e1d65999634b6ed5ff,NIFTY 50,35763814.0,1918.77,02-03-2024
65e5b7dca2067be9c9d778e5,NIFTY 50,22403.5,22440.9,22405.6,22358.3,04-MAR-2024,2024-03-03T18:30:00.000Z,65e5dd4384ac452674854374,NIFTY 50,298794435.0,23771.71,04-03-2024
65e70a71f9f065e46da0b1a9,NIFTY 50,22371.25,22416.9,22356.3,22269.15,05-MAR-2024,2024-03-04T18:30:00.000Z,65e7230ad8972ba31a12d523,NIFTY 50,296153036.0,29165.37,05-03-2024
65e85adafb520614f77b527d,NIFTY 50,22327.5,22497.2,22474.05,22224.35,06-MAR-2024,2024-03-05T18:30:00.000Z,65e86dfb5041344299dd8e55,NIFTY 50,312262560.0,31029.01,06-03-2024
65e9ac5fd8972ba31a131904,NIFTY 50,22505.3,22525.65,22493.55,22430.0,07-MAR-2024,2024-03-06T18:30:00.000Z,65e9c8623fbbb616bd0cdf05,NIFTY 50,379865142.0,33558.46,07-03-2024
65ef0631b2dcbc4c0623d25b,NIFTY 50,22517.5,22526.6,22332.65,22307.25,11-MAR-2024,2024-03-10T18:30:00.000Z,65ef0e80646a0fb86a144675,NIFTY 50,277897373.0,27222.37,11-03-2024
65f044efe4a3da288db3c3ef,NIFTY 50,22334.45,22452.55,22335.7,22256.0,12-MAR-2024,2024-03-11T18:30:00.000Z,65f065fa17f9f612be9c0551,NIFTY 50,299201167.0,29781.12,12-03-2024
65f1955c4d6c4a831b716598,NIFTY 50,22432.2,22446.75,21997.7,21905.65,13-MAR-2024,2024-03-12T18:30:00.000Z,65f1af0be1ac454b66b2a37b,NIFTY 50,493341697.0,40109.23,13-03-2024
65f2e7ef06cbf125d7f0e46a,NIFTY 50,21982.55,22204.6,22146.65,21917.5,14-MAR-2024,2024-03-13T18:30:00.000Z,65f2fe5086030cb2525964cb,NIFTY 50,426742460.0,37348.3,14-03-2024
65f4385a502bbeb6c4ffc0f5,NIFTY 50,22064.85,22120.9,22023.35,21931.7,15-MAR-2024,2024-03-14T18:30:00.000Z,65f4520be19114e9f07f55a8,NIFTY 50,661460455.0,60260.88,15-03-2024
65f82df218f3384e39bc38f8,NIFTY 50,21990.1,22123.7,22055.7,21916.55,18-MAR-2024,2024-03-17T18:30:00.000Z,65f8468b8c9d9aeca516dfc0,NIFTY 50,356321519.0,23015.51,18-03-2024
65f97e5aff745ff4ffb8f663,NIFTY 50,21946.45,21978.3,21817.45,21793.1,19-MAR-2024,2024-03-18T18:30:00.000Z,65f9980b054ea7e72c2456e8,NIFTY 50,344157465.0,30291.6,19-03-2024
65facfda682b9786b371e143,NIFTY 50,21843.9,21930.9,21839.1,21710.2,20-MAR-2024,2024-03-19T18:30:00.000Z,65faf1fab77b13c181f2a623,NIFTY 50,312414696.0,28939.85,20-03-2024
65fc226f51f6d8e69833015b,NIFTY 50,21989.9,22080.95,22011.95,21941.3,21-MAR-2024,2024-03-20T18:30:00.000Z,65fc3d62399128199208e27a,NIFTY 50,353172434.0,31258.4,21-03-2024
65fd72dc340098c23672b402,NIFTY 50,21932.2,22180.7,22096.75,21883.3,22-MAR-2024,2024-03-21T18:30:00.000Z,6603191062b879550d4c0673,NIFTY 50,388656439.0,39023.19,22-03-2024
6602de5f61d598ca2de65d18,NIFTY 50,21947.9,22073.2,22004.7,21947.55,26-MAR-2024,2024-03-25T18:30:00.000Z,6602d992aa0affdcee809565,NIFTY 50,328403719.0,33382.08,26-03-2024
660411644d0bcd40ad3945c1,NIFTY 50,22053.95,22193.6,22123.65,22052.85,27-MAR-2024,2024-03-26T18:30:00.000Z,66043491df5f8bd1fbab8b3a,NIFTY 50,409136866.0,38830.73,27-03-2024
66055f632f327d7588378355,NIFTY 50,22163.6,22516.0,22326.9,22163.6,28-MAR-2024,2024-03-27T18:30:00.000Z,66057a6c1c987b9278c2e5ed,NIFTY 50,407422815.0,45656.57,28-03-2024
660aa2f70f3f6fd6bfd4273c,NIFTY 50,22455.0,22529.95,22462.0,22427.75,01-APR-2024,2024-03-31T18:30:00.000Z,660abe00adab40449d335be3,NIFTY 50,243637071.0,21420.69,01-04-2024
660c2d169d350841c3838403,NIFTY 50,22458.8,22497.6,22453.3,22388.15,02-APR-2024,2024-04-01T18:30:00.000Z,660c0f6217b790f09aa101c5,NIFTY 50,289524237.0,27940.93,02-04-2024
660d45ef22dcdf018712beb8,NIFTY 50,22385.7,22521.1,22434.65,22346.5,03-APR-2024,2024-04-02T18:30:00.000Z,660d5c325b78b7daa34d07ee,NIFTY 50,309647491.0,30793.28,03-04-2024
660e977091da39792289a8f0,NIFTY 50,22592.1,22619.0,22514.65,22303.8,04-APR-2024,2024-04-03T18:30:00.000Z,660eb028f9b08120978215e9,NIFTY 50,400986156.0,40705.56,04-04-2024
660fe8ed340903531df5dd34,NIFTY 50,22486.4,22537.6,22513.7,22427.6,05-APR-2024,2024-04-04T18:30:00.000Z,66100d607481e98395c3c636,NIFTY 50,242244731.0,24797.82,05-04-2024
660fe8ed5446b56b5a2cd3cf,NIFTY 50,22486.4,22537.6,22513.7,22427.6,05-APR-2024,2024-04-04T18:30:00.000Z,66100d607481e98395c3c636,NIFTY 50,242244731.0,24797.82,05-04-2024
6613dd6e0b418d7b0719a2ab,NIFTY 50,22578.35,22697.3,22666.3,22550.35,08-APR-2024,2024-04-07T18:30:00.000Z,6613fe7ac07341a63e462d1f,NIFTY 50,227633561.0,22480.2,08-04-2024
66152dda42cbf92df8fa217e,NIFTY 50,22765.1,22768.4,22642.75,22612.25,09-APR-2024,2024-04-08T18:30:00.000Z,6615408a95c6e257d346bd60,NIFTY 50,232356772.0,21651.69,09-04-2024
66168071bc4a02d6e37ed498,NIFTY 50,22720.25,22775.7,22753.8,22673.7,10-APR-2024,2024-04-09T18:30:00.000Z,66169b83a0f58d28a1343202,NIFTY 50,276847931.0,25355.05,10-04-2024
66195b2ab479cabad22a4695,NIFTY 50,22677.4,22726.45,22519.4,22503.75,12-APR-2024,2024-04-11T18:30:00.000Z,661940d89679d2d12f99ffb0,NIFTY 50,357187778.0,36456.91,12-04-2024
661d17f13ed5328d5dfbadbd,NIFTY 50,22339.05,22427.45,22272.5,22259.55,15-APR-2024,2024-04-14T18:30:00.000Z,661d3793c8fd9ceb0fd10d9d,NIFTY 50,355465814.0,29474.59,15-04-2024
661e686dc98feeeee2da0d6f,NIFTY 50,22125.3,22213.75,22147.9,22079.45,16-APR-2024,2024-04-15T18:30:00.000Z,661e7fc5d79abeeeeda04374,NIFTY 50,317267066.0,28661.04,16-04-2024
66210b59702c82eac0387aa1,NIFTY 50,22212.35,22326.5,21995.85,21961.7,18-APR-2024,2024-04-17T18:30:00.000Z,662125306f1a7d538331636e,NIFTY 50,456906707.0,43314.67,18-04-2024
66225cdb8aaa452630d9a0a2,NIFTY 50,21861.5,22179.55,22147.0,21777.65,19-APR-2024,2024-04-18T18:30:00.000Z,66227909d73cefb63ed873da,NIFTY 50,362530569.0,36073.63,19-04-2024
66266b289e3d9889dcb2a412,NIFTY 50,22336.9,22375.65,22336.4,22198.15,22-APR-2024,2024-04-21T18:30:00.000Z,662668d184686fd5f2925d16,NIFTY 50,279259571.0,26841.2,22-04-2024
6627a3f379f891ab946b25f9,NIFTY 50,22447.05,22447.55,22368.0,22349.45,23-APR-2024,2024-04-22T18:30:00.000Z,6627c13ac2a06ef201499c1b,NIFTY 50,231520813.0,25651.64,23-04-2024
662912279dad4065448dd584,NIFTY 50,22421.55,22476.45,22402.4,22384.0,24-APR-2024,2024-04-23T18:30:00.000Z,66290e270d6dd6652e7978ac,NIFTY 50,235898642.0,21925.6,24-04-2024
662a53ead19d889610fa7905,NIFTY 50,22316.9,22625.95,22570.35,22305.25,25-APR-2024,2024-04-24T18:30:00.000Z,662a64429f62d5e48b4c6899,NIFTY 50,475044740.0,53803.8,25-04-2024
662bcb25fe84306711600459,NIFTY 50,22620.4,22620.4,22419.95,22385.55,26-APR-2024,2024-04-25T18:30:00.000Z,662baed01c74bad11af11ba0,NIFTY 50,329887340.0,36984.89,26-04-2024
662f8bdc7967b3f51b092bce,NIFTY 50,22475.55,22655.8,22643.4,22441.9,29-APR-2024,2024-04-28T18:30:00.000Z,662fc0ce896ca3f7deae2aba,NIFTY 50,291957361.0,32431.45,29-04-2024
6630dd5ea0890e75ff130541,NIFTY 50,22679.65,22783.35,22604.85,22568.4,30-APR-2024,2024-04-29T18:30:00.000Z,6630f4d731756ee8a81a7c2b,NIFTY 50,361859375.0,38741.7,30-04-2024
66338171101b6e5654ce2ec2,NIFTY 50,22567.85,22710.5,22648.2,22567.85,02-MAY-2024,2024-05-01T18:30:00.000Z,66339c81b1eb9a6fa1964af2,NIFTY 50,445909456.0,43133.31,02-05-2024
6634d41f37aab60b454f68b1,NIFTY 50,22766.35,22794.7,22475.85,22348.05,03-MAY-2024,2024-05-02T18:30:00.000Z,6634f3fa9560aa9e0145c9fd,NIFTY 50,438060727.0,44432.55,03-05-2024
6638c65e412cd997b3821e71,NIFTY 50,22561.6,22588.8,22442.7,22409.45,06-MAY-2024,2024-05-05T18:30:00.000Z,6638e281920a00d45c254bf2,NIFTY 50,320255789.0,33417.53,06-05-2024
663a18f20effd8c8f33d0fdc,NIFTY 50,22489.75,22499.05,22302.5,22232.05,07-MAY-2024,2024-05-06T18:30:00.000Z,663a2f32e9225921ceb33cbb,NIFTY 50,297815469.0,31512.26,07-05-2024
663b695e0ccaf73c5738570b,NIFTY 50,22231.2,22368.65,22302.5,22185.2,08-MAY-2024,2024-05-07T18:30:00.000Z,663b7d6a9b3a99f119f1bc1e,NIFTY 50,277438692.0,29717.33,08-05-2024
663cbbef3c3275c02d9d2fce,NIFTY 50,22224.8,22307.75,21957.5,21932.4,09-MAY-2024,2024-05-08T18:30:00.000Z,663cceea44ae081c47508954,NIFTY 50,331327454.0,37870.88,09-05-2024
663e0c60b6daf483a176c4bd,NIFTY 50,21990.95,22131.3,22055.2,21950.3,10-MAY-2024,2024-05-09T18:30:00.000Z,663e3cfcd5019b0b46cb724d,NIFTY 50,265804411.0,28717.71,10-05-2024
664200e01a0d58a349b3acac,NIFTY 50,22027.95,22131.65,22104.05,21821.05,13-MAY-2024,2024-05-12T18:30:00.000Z,6642219227b9ab832b249a7d,NIFTY 50,278186886.0,29036.08,13-05-2024
6643525e9659e9886ec4603a,NIFTY 50,22112.9,22270.05,22217.85,22081.25,14-MAY-2024,2024-05-13T18:30:00.000Z,66436779d4c2dab1b9e1a664,NIFTY 50,230238941.0,23741.66,14-05-2024
6644a3de979a0263d100ba8d,NIFTY 50,22255.6,22297.55,22200.55,22151.75,15-MAY-2024,2024-05-14T18:30:00.000Z,6644bb5049515bdea3112c77,NIFTY 50,231935478.0,23815.79,15-05-2024
6645f55caf0950cd58ec7e90,NIFTY 50,22319.2,22432.25,22403.85,22054.55,16-MAY-2024,2024-05-15T18:30:00.000Z,66460f0b4544a5eb7227961e,NIFTY 50,368945092.0,38836.11,16-05-2024
664746dac74db3d48506b6a4,NIFTY 50,22415.25,22502.15,22466.1,22345.65,17-MAY-2024,2024-05-16T18:30:00.000Z,6647653b171dcec6b1e42347,NIFTY 50,242654570.0,27388.67,17-05-2024
664899702ed0175754316326,NIFTY 50,22512.85,22520.25,22502.0,22470.05,18-MAY-2024,2024-05-17T18:30:00.000Z,664896084979f15b925ff9c1,NIFTY 50,19064566.0,1572.77,18-05-2024
664c8cdbdaa839d2e0431aa3,NIFTY 50,22404.55,22591.1,22529.05,22404.55,21-MAY-2024,2024-05-20T18:30:00.000Z,664cad93df9290d2d98ff01c,NIFTY 50,347591587.0,30782.35,21-05-2024
664dde5ccd148097683f8895,NIFTY 50,22576.6,22629.5,22597.8,22483.15,22-MAY-2024,2024-05-21T18:30:00.000Z,664e007aa4a96b26c723d1d0,NIFTY 50,290345590.0,28556.14,22-05-2024
664f2fdab42cc732859c9734,NIFTY 50,22614.1,22993.6,22967.65,22577.45,23-MAY-2024,2024-05-22T18:30:00.000Z,664f4be314ae4d30939265c7,NIFTY 50,369767547.0,39157.65,23-05-2024
6650815a7ceff3ab25211307,NIFTY 50,22930.75,23026.4,22957.1,22908.0,24-MAY-2024,2024-05-23T18:30:00.000Z,6650a91b0659ae6d53174c2c,NIFTY 50,261927120.0,27966.99,24-05-2024
665476f0d65aa0426c688304,NIFTY 50,23038.95,23110.8,22932.45,22871.2,27-MAY-2024,2024-05-26T18:30:00.000Z,6654920023d833e55845ae03,NIFTY 50,260006078.0,27204.54,27-05-2024
6655c75e618f129d95988e1a,NIFTY 50,22977.15,22998.55,22888.15,22858.5,28-MAY-2024,2024-05-27T18:30:00.000Z,6655da209c8a576aa1510975,NIFTY 50,217890750.0,23054.65,28-05-2024
665718dabe3c3a4c8fe9dc47,NIFTY 50,22762.75,22825.5,22704.7,22685.45,29-MAY-2024,2024-05-28T18:30:00.000Z,66573c0856008dc63196b9c4,NIFTY 50,269932784.0,27549.09,29-05-2024
66586a5be74deed97e97662f,NIFTY 50,22617.45,22705.75,22488.65,22417.0,30-MAY-2024,2024-05-29T18:30:00.000Z,66588680aa5de4d55ed1d0e4,NIFTY 50,373374457.0,32991.46,30-05-2024
6659bbe0e6e9293fa3641777,NIFTY 50,22568.1,22653.75,22530.7,22465.1,31-MAY-2024,2024-05-30T18:30:00.000Z,6659d58be8163c399132ebd4,NIFTY 50,572122639.0,67040.32,31-05-2024
665db05afd0f1d22a490ac97,NIFTY 50,23337.9,23338.7,23263.9,23062.3,03-JUN-2024,2024-06-02T18:30:00.000Z,665dc7b2a5170bdaa4a7da20,NIFTY 50,569425569.0,56418.25,03-06-2024
665f0b3f1a858d26a72bcdfe,NIFTY 50,23179.5,23179.5,21884.5,21281.45,04-JUN-2024,2024-06-03T18:30:00.000Z,665f3a209d69a23f66432476,NIFTY 50,1006105058.0,93786.44,04-06-2024
6660535bd61c1a8ca20ee8ee,NIFTY 50,22128.35,22670.4,22620.35,21791.95,05-JUN-2024,2024-06-04T18:30:00.000Z,66606ab2ce5889587a1c6928,NIFTY 50,638487077.0,64326.85,05-06-2024
6661a4dd29cc17f9477c41d6,NIFTY 50,22798.6,22910.15,22821.4,22642.6,06-JUN-2024,2024-06-05T18:30:00.000Z,6661c593433da8d31fc5cec1,NIFTY 50,480413289.0,49047.39,06-06-2024
6662f66025e0638c6322039c,NIFTY 50,22821.85,23320.2,23290.15,22789.05,07-JUN-2024,2024-06-06T18:30:00.000Z,666322cbd9ae44a252caf7d3,NIFTY 50,473554898.0,47621.54,07-06-2024
6666eade105921b6e485bc3f,NIFTY 50,23319.15,23411.9,23259.2,23227.15,10-JUN-2024,2024-06-09T18:30:00.000Z,66670701ab7842b6c3a939f6,NIFTY 50,304392368.0,29060.4,10-06-2024
66683c5c9b5c8718ea87cf2d,NIFTY 50,23283.75,23389.45,23264.85,23206.65,11-JUN-2024,2024-06-10T18:30:00.000Z,66685d137affd8be6256aa18,NIFTY 50,305185666.0,29190.91,11-06-2024
66698ddee54f3a4a89ad64c4,NIFTY 50,23344.45,23441.95,23322.95,23295.95,12-JUN-2024,2024-06-11T18:30:00.000Z,6669a78a98e99410e67bedc3,NIFTY 50,295630910.0,31795.48,12-06-2024
666adf5e9d17514cad902a1f,NIFTY 50,23480.95,23481.05,23398.9,23353.9,13-JUN-2024,2024-06-12T18:30:00.000Z,666afdba0679151efa7f6a5c,NIFTY 50,268279841.0,30151.67,13-06-2024
666c30dcd07f6ed277c06fd6,NIFTY 50,23464.95,23490.4,23465.6,23334.25,14-JUN-2024,2024-06-13T18:30:00.000Z,666c4ce2311042eee9486abd,NIFTY 50,223086741.0,25746.34,14-06-2024
667177ef4c107429c8622bc4,NIFTY 50,23570.8,23579.05,23557.9,23499.7,18-JUN-2024,2024-06-17T18:30:00.000Z,66719e9b78772f685ad36661,NIFTY 50,272207297.0,29389.75,18-06-2024
6672c85ef6c4495b073fa8c9,NIFTY 50,23629.85,23664.0,23516.0,23412.9,19-JUN-2024,2024-06-18T18:30:00.000Z,6672dfb3c49482f884e4cbe6,NIFTY 50,328811255.0,39430.39,19-06-2024
667419de102c5d62a6a8a033,NIFTY 50,23586.15,23624.0,23567.0,23442.6,20-JUN-2024,2024-06-19T18:30:00.000Z,6674383b0afb531a57922b8b,NIFTY 50,280336970.0,33390.07,20-06-2024
667419de4b61aaeb48d3f424,NIFTY 50,23586.15,23624.0,23567.0,23442.6,20-JUN-2024,2024-06-19T18:30:00.000Z,6674383b0afb531a57922b8b,NIFTY 50,280336970.0,33390.07,20-06-2024
66756c6f719cf431c152caa0,NIFTY 50,23661.15,23667.1,23501.1,23398.2,21-JUN-2024,2024-06-20T18:30:00.000Z,667587622c636f1474b0229b,NIFTY 50,609877803.0,70062.97,21-06-2024
66795fde72909315a8877de6,NIFTY 50,23382.3,23558.1,23537.85,23350.0,24-JUN-2024,2024-06-23T18:30:00.000Z,66797733f09d9330f4ddb278,NIFTY 50,239358460.0,24862.37,24-06-2024
