Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-01-05,2021-09-13,Final,90,9.0,Recommended Final Dividend of 9 per equity share.,CDSL,01/05/2021,09/13/2021
2020-05-16,2020-07-09,Final,45,4.5,Recommended Final Dividend of 4.50 per equity share.,CDSL,05/16/2020,07/09/2020
2019-03-05,2019-06-09,Final,40,4.0,Recommended Final Dividend of 4 per equity share.,CDSL,03/05/2019,06/09/2019
2018-04-23,2018-09-08,Final,35,3.5,Payment of dividend at the rate of Rs 3.50 per share,CDSL,04/23/2018,09/08/2018
