Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-03-02,2022-02-21,Interim,400,8.0,Rs.8.0000 per share(400%)Interim Dividend,METROPOLIS,03/02/2022,02/21/2022
2021-04-02,2021-02-17,Interim,400,8.0,Rs.8.0000 per share(400%)Interim Dividend,METROPOLIS,04/02/2021,02/17/2021
2020-06-02,2020-02-13,Interim,400,8.0,Rs.8.0000 per share(400%)Interim Dividend,METROPOLIS,06/02/2020,02/13/2020
