Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2020-05-05,2020-05-15,Interim,10,1.0,Rs.1.0000 per share(10%)Interim Dividend,SBICARD,05/05/2020,05/15/2020
