Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-09-30,2021-10-27,Interim,225,11.25,Rs.11.2500 per share(225%)Interim Dividend,ISEC,09/30/2021,10/27/2021
2021-04-22,2021-10-08,Final,270,13.5,Rs.13.5000 per share(270%)Final Dividend,ISEC,04/22/2021,10/08/2021
2020-10-21,2020-05-11,Interim,160,8.0,Rs.8.0000 per share(160%)Interim Dividend,ISEC,10/21/2020,05/11/2020
2020-07-05,2020-03-08,Final,135,6.75,Rs.6.7500 per share(135%)Final Dividend,ISEC,07/05/2020,03/08/2020
2019-09-30,2019-10-31,Interim,85,4.25,Rs.4.2500 per share(85%)Interim Dividend,ISEC,09/30/2019,10/31/2019
2019-04-23,2019-07-25,Final,114,5.7,Rs.5.7000 per share(114%)Final Dividend,ISEC,04/23/2019,07/25/2019
2018-08-10,2018-10-26,Interim,74,3.7,Rs.3.7000 per share(74%)Interim Dividend,ISEC,08/10/2018,10/26/2018
2018-04-16,2018-08-21,Final,78,3.9,Rs.3.9000 per share(78%)Final Dividend,ISEC,04/16/2018,08/21/2018
