Trading Date,Open,High,Low,Close,Shares Traded Qty,Turnover Rs In Cr
16-APR-2019,11736.2,11810.95,11731.55,11787.15,354315040.0,17585.48
18-APR-2019,11856.15,11856.15,11738.5,11752.8,339653709.0,18271.27
22-APR-2019,11727.05,11727.05,11583.95,11594.45,260356055.0,13754.12
23-APR-2019,11612.95,11645.95,11564.8,11575.95,272544486.0,14500.53
24-APR-2019,11601.5,11740.85,11578.85,11726.15,335196513.0,17046.66
25-APR-2019,11735.7,11796.75,11624.3,11641.8,604360395.0,28254.3
26-APR-2019,11683.75,11762.9,11661.75,11754.65,333483764.0,18098.83
30-APR-2019,11748.75,11756.25,11655.9,11748.15,532630874.0,23324.98
02-MAY-2019,11725.55,11789.3,11699.55,11724.75,380278045.0,17790.06
03-MAY-2019,11722.6,11770.9,11699.35,11712.25,305519934.0,15156.32
06-MAY-2019,11605.8,11632.55,11571.35,11598.25,299046480.0,14703.42
07-MAY-2019,11651.5,11657.05,11484.45,11497.9,337495624.0,16632.84
08-MAY-2019,11478.7,11479.1,11346.95,11359.45,372826025.0,17440.01
09-MAY-2019,11322.4,11357.6,11255.05,11301.8,373028059.0,17602.86
10-MAY-2019,11314.15,11345.8,11251.05,11278.9,387323416.0,18085.19
13-MAY-2019,11258.7,11300.2,11125.6,11148.2,357586433.0,16722.91
14-MAY-2019,11151.65,11294.75,11108.3,11222.05,398122725.0,19906.38
15-MAY-2019,11271.7,11286.8,11136.95,11157.0,414174258.0,17931.75
16-MAY-2019,11180.35,11281.55,11143.35,11257.1,350734572.0,15629.57
17-MAY-2019,11261.9,11426.15,11259.85,11407.15,412109200.0,20177.63
20-MAY-2019,11651.9,11845.2,11591.7,11828.25,452096261.0,25223.78
21-MAY-2019,11863.65,11883.55,11682.8,11709.1,381038129.0,20324.67
22-MAY-2019,11727.95,11784.8,11682.4,11737.9,355870667.0,19582.41
23-MAY-2019,11901.3,12041.15,11614.5,11657.05,569030654.0,31180.08
24-MAY-2019,11748.0,11859.0,11658.1,11844.1,374637415.0,20028.49
27-MAY-2019,11855.5,11957.15,11812.4,11924.75,348356214.0,17735.36
28-MAY-2019,11958.35,11958.55,11864.9,11928.75,598308334.0,28833.54
29-MAY-2019,11905.8,11931.9,11836.8,11861.1,318068673.0,15985.92
30-MAY-2019,11865.3,11968.55,11859.4,11945.9,421199867.0,20261.85
31-MAY-2019,11999.8,12039.25,11829.45,11922.8,438879129.0,22789.0
03-JUN-2019,11953.75,12103.05,11920.1,12088.55,315296955.0,17451.36
04-JUN-2019,12052.65,12095.2,12005.85,12021.65,289221904.0,15308.28
06-JUN-2019,12039.8,12039.8,11830.25,11843.75,415206942.0,21144.77
07-JUN-2019,11865.2,11897.5,11769.5,11870.65,302455910.0,14939.4
10-JUN-2019,11934.9,11975.05,11871.75,11922.7,303329445.0,13125.41
11-JUN-2019,11959.85,12000.35,11904.35,11965.6,332181958.0,15392.28
12-JUN-2019,11962.45,11962.45,11866.35,11906.2,283718253.0,14120.17
13-JUN-2019,11873.9,11931.35,11817.05,11914.05,447901993.0,18680.91
14-JUN-2019,11910.1,11911.85,11797.7,11823.3,390294634.0,16226.57
17-JUN-2019,11844.0,11844.05,11657.75,11672.15,295528399.0,13851.67
18-JUN-2019,11677.05,11727.2,11641.15,11691.5,365525622.0,16120.69
19-JUN-2019,11744.45,11802.5,11625.1,11691.45,446933027.0,18722.71
20-JUN-2019,11653.65,11843.5,11635.05,11831.75,442016954.0,18839.11
21-JUN-2019,11827.6,11827.95,11705.1,11724.1,468430388.0,23346.13
24-JUN-2019,11725.8,11754.0,11670.2,11699.65,277620788.0,12631.38
25-JUN-2019,11681.0,11814.4,11651.0,11796.45,300476353.0,13822.83
26-JUN-2019,11768.15,11871.85,11757.55,11847.55,327885018.0,14650.89
27-JUN-2019,11860.85,11911.15,11821.05,11841.55,480169350.0,23300.3
28-JUN-2019,11861.15,11871.7,11775.5,11788.85,303888701.0,15191.9
01-JUL-2019,11839.9,11884.65,11830.8,11865.6,278415889.0,12874.96
02-JUL-2019,11890.3,11917.45,11814.7,11910.3,363197036.0,13615.94
03-JUL-2019,11932.15,11945.2,11887.05,11916.75,340527508.0,14290.33
04-JUL-2019,11928.8,11969.25,11923.65,11946.75,333595172.0,14758.87
05-JUL-2019,11964.75,11981.75,11797.9,11811.15,530720039.0,18871.99
08-JUL-2019,11770.4,11771.9,11523.3,11558.6,464029444.0,19146.25
09-JUL-2019,11531.6,11582.55,11461.0,11555.9,442520253.0,21577.95
10-JUL-2019,11536.15,11593.7,11475.65,11498.9,337571014.0,16098.53
11-JUL-2019,11561.45,11599.0,11519.5,11582.9,317257578.0,14586.2
12-JUL-2019,11601.15,11639.55,11538.6,11552.5,359421182.0,16947.57
15-JUL-2019,11614.75,11618.4,11532.3,11588.35,368788782.0,15835.99
16-JUL-2019,11596.65,11670.05,11573.95,11662.6,480156167.0,15967.91
17-JUL-2019,11670.75,11706.65,11651.15,11687.5,464827734.0,15250.5
18-JUL-2019,11675.6,11677.15,11582.4,11596.9,498258158.0,16684.03
19-JUL-2019,11627.95,11640.35,11399.3,11419.25,446049198.0,17326.4
22-JUL-2019,11392.85,11398.15,11301.25,11346.2,516044335.0,19304.23
23-JUL-2019,11372.25,11398.15,11302.8,11331.05,458931191.0,19199.32
24-JUL-2019,11322.45,11359.75,11229.8,11271.3,413202832.0,18353.13
25-JUL-2019,11290.4,11361.4,11239.35,11252.15,553676897.0,24329.21
26-JUL-2019,11247.45,11307.6,11210.05,11284.3,522670420.0,20350.38
29-JUL-2019,11307.5,11310.95,11152.4,11189.2,482862376.0,18705.92
30-JUL-2019,11213.7,11267.45,11072.65,11085.4,479059399.0,20545.71
31-JUL-2019,11034.05,11145.3,10999.4,11118.0,536694278.0,23681.22
01-AUG-2019,11060.2,11076.75,10881.0,10980.0,499918953.0,21048.32
02-AUG-2019,10930.3,11080.15,10848.95,10997.35,547416246.0,23972.04
05-AUG-2019,10895.8,10895.8,10782.6,10862.6,506556609.0,20824.1
06-AUG-2019,10815.4,11018.55,10813.8,10948.25,517891491.0,21676.4
07-AUG-2019,10958.1,10975.65,10835.9,10855.5,548465787.0,21228.28
08-AUG-2019,10899.2,11058.05,10842.95,11032.45,482471622.0,20667.6
09-AUG-2019,11087.9,11181.45,11062.8,11109.65,538063563.0,21092.05
13-AUG-2019,11139.4,11145.9,10901.6,10925.85,624634647.0,24790.67
14-AUG-2019,11003.25,11078.15,10935.6,11029.4,511541716.0,19712.81
16-AUG-2019,11043.65,11068.65,10924.3,11047.8,470909918.0,19281.91
19-AUG-2019,11094.8,11146.9,11037.85,11053.9,369493161.0,14120.35
20-AUG-2019,11063.9,11076.3,10985.3,11017.0,444715679.0,16915.96
21-AUG-2019,11018.15,11034.2,10906.65,10918.7,557867906.0,16747.99
22-AUG-2019,10905.3,10908.25,10718.3,10741.35,668193449.0,18764.38
23-AUG-2019,10699.6,10862.55,10637.15,10829.35,667079625.0,20983.75
26-AUG-2019,11000.3,11070.3,10756.55,11057.85,684141923.0,22375.99
27-AUG-2019,11106.55,11141.75,11049.5,11105.35,685551267.0,27413.16
28-AUG-2019,11101.3,11129.65,10987.65,11046.1,549954696.0,16739.43
29-AUG-2019,10996.05,11021.1,10922.4,10948.3,649876160.0,20127.77
30-AUG-2019,10987.8,11042.6,10874.8,11023.25,628154431.0,21057.31
03-SEP-2019,10960.95,10967.5,10772.7,10797.9,483038985.0,16595.6
04-SEP-2019,10790.4,10858.75,10746.35,10844.65,508784352.0,19195.1
05-SEP-2019,10860.95,10920.1,10816.0,10847.9,595699267.0,18279.88
06-SEP-2019,10883.8,10957.05,10867.45,10946.2,497214445.0,18167.78
09-SEP-2019,10936.7,11028.85,10889.8,11003.05,412471067.0,14762.07
11-SEP-2019,11028.5,11054.8,11011.65,11035.7,687140326.0,19550.59
12-SEP-2019,11058.3,11081.75,10964.95,10982.8,551436050.0,17510.17
13-SEP-2019,10986.8,11084.45,10945.75,11075.9,624305151.0,18012.76
16-SEP-2019,10994.85,11052.7,10968.2,11003.5,434449776.0,15786.17
17-SEP-2019,11000.1,11000.1,10796.5,10817.6,482013044.0,17721.93
18-SEP-2019,10872.8,10885.15,10804.85,10840.65,519155072.0,16784.43
19-SEP-2019,10845.2,10845.2,10670.25,10704.8,642599183.0,16642.83
20-SEP-2019,10746.8,11381.9,10691.0,11274.2,1356767450.0,54081.53
23-SEP-2019,11542.7,11694.85,11471.35,11600.2,882826741.0,40005.01
24-SEP-2019,11590.7,11655.05,11539.2,11588.2,651722255.0,26930.07
25-SEP-2019,11564.85,11564.95,11416.1,11440.2,629054640.0,25266.24
26-SEP-2019,11469.85,11610.85,11466.35,11571.2,844465614.0,30707.84
27-SEP-2019,11556.35,11593.6,11499.75,11512.4,650017280.0,19036.94
30-SEP-2019,11491.15,11508.25,11390.8,11474.45,756848686.0,23748.07
01-OCT-2019,11515.4,11554.2,11247.9,11359.9,1305415159.0,28972.72
03-OCT-2019,11322.25,11370.4,11257.35,11314.0,1017479514.0,21658.38
04-OCT-2019,11388.45,11400.3,11158.35,11174.75,928524450.0,22470.76
07-OCT-2019,11196.2,11233.85,11112.65,11126.4,733198763.0,18641.37
09-OCT-2019,11152.95,11321.6,11090.15,11313.3,741148639.0,20961.54
10-OCT-2019,11280.5,11293.35,11208.55,11234.55,562017945.0,19234.31
11-OCT-2019,11257.7,11362.9,11189.4,11305.05,737795150.0,22511.39
14-OCT-2019,11335.9,11420.45,11290.05,11341.15,587579191.0,17499.48
15-OCT-2019,11360.85,11462.35,11342.1,11428.3,527396180.0,17041.55
16-OCT-2019,11464.95,11481.05,11411.1,11464.0,533468525.0,18266.06
17-OCT-2019,11466.3,11599.1,11439.65,11586.35,797572398.0,20839.2
18-OCT-2019,11580.3,11684.7,11553.15,11661.85,853440208.0,22315.99
22-OCT-2019,11657.15,11714.35,11573.65,11588.35,867601307.0,29726.27
23-OCT-2019,11596.2,11651.6,11554.4,11604.1,664159887.0,23397.69
24-OCT-2019,11661.65,11679.6,11534.65,11582.6,700481662.0,25177.46
25-OCT-2019,11646.15,11646.9,11490.75,11583.9,812027840.0,23611.51
27-OCT-2019,11662.25,11672.4,11604.6,11627.15,161779004.0,3548.21
29-OCT-2019,11643.95,11809.4,11627.35,11786.85,951722529.0,27054.87
30-OCT-2019,11883.9,11883.95,11784.45,11844.1,725219760.0,22672.18
31-OCT-2019,11890.45,11945.0,11855.1,11877.45,1414837250.0,31304.73
01-NOV-2019,11886.6,11918.3,11843.35,11890.6,855338495.0,24933.55
04-NOV-2019,11928.9,11989.15,11905.35,11941.3,823050457.0,23203.88
05-NOV-2019,11974.6,11978.95,11861.9,11917.2,631952071.0,20995.88
06-NOV-2019,11911.5,12002.9,11850.25,11966.05,603351290.0,23324.97
07-NOV-2019,12021.1,12021.4,11946.85,12012.05,562963817.0,20898.24
08-NOV-2019,11987.15,12034.15,11888.75,11908.15,789254360.0,22931.52
11-NOV-2019,11879.2,11932.65,11853.95,11913.45,548979515.0,16548.47
13-NOV-2019,11908.3,11946.8,11823.2,11840.45,659035969.0,20401.5
14-NOV-2019,11858.75,11895.65,11802.65,11872.1,559494025.0,19114.86
15-NOV-2019,11904.2,11973.65,11879.25,11895.45,580154179.0,22350.63
18-NOV-2019,11915.15,11946.2,11867.6,11884.5,514352437.0,17991.41
19-NOV-2019,11919.45,11958.85,11881.75,11940.1,613909679.0,21574.84
20-NOV-2019,12004.75,12038.6,11966.05,11999.1,646661147.0,24341.14
21-NOV-2019,12025.65,12028.2,11956.9,11968.4,557685781.0,21609.99
22-NOV-2019,11967.3,11968.1,11883.5,11914.4,486815185.0,19243.57
25-NOV-2019,11922.45,12084.5,11919.75,12073.75,534289467.0,19990.44
26-NOV-2019,12110.2,12132.45,12006.35,12037.7,1201335831.0,46030.62
27-NOV-2019,12068.5,12114.9,12055.15,12100.7,584226618.0,19937.4
28-NOV-2019,12132.1,12158.8,12099.95,12151.15,620479403.0,21229.58
29-NOV-2019,12146.2,12147.4,12017.4,12056.05,804430391.0,21838.04
02-DEC-2019,12137.05,12137.15,12023.7,12048.2,720945335.0,23113.18
03-DEC-2019,12067.65,12068.6,11956.4,11994.2,605789334.0,18203.76
04-DEC-2019,11969.95,12054.7,11935.3,12043.2,747193818.0,22132.83
05-DEC-2019,12071.25,12081.2,11998.75,12018.4,562228745.0,19589.81
06-DEC-2019,12047.35,12057.05,11888.85,11921.5,609221205.0,18245.49
09-DEC-2019,11939.1,11981.95,11888.05,11937.5,599115748.0,16672.87
10-DEC-2019,11950.5,11953.2,11844.7,11856.8,650219487.0,16514.63
11-DEC-2019,11867.35,11923.2,11832.3,11910.15,997655048.0,18760.57
12-DEC-2019,11944.3,12005.5,11934.0,11971.8,752617138.0,18401.22
13-DEC-2019,12026.4,12098.85,12023.6,12086.7,597712516.0,20626.8
16-DEC-2019,12131.35,12134.65,12046.3,12053.95,437703921.0,16110.34
17-DEC-2019,12082.45,12182.75,12070.35,12165.0,499585789.0,20968.79
18-DEC-2019,12197.0,12237.7,12163.45,12221.65,518854651.0,22341.06
19-DEC-2019,12223.4,12268.35,12191.15,12259.7,623049839.0,19761.9
20-DEC-2019,12266.45,12293.9,12252.75,12271.8,810676090.0,25750.24
23-DEC-2019,12235.45,12287.15,12213.25,12262.75,604782354.0,18078.23
24-DEC-2019,12269.25,12283.7,12202.1,12214.55,470290298.0,13864.56
26-DEC-2019,12211.85,12221.55,12118.85,12126.55,520326632.0,16362.31
27-DEC-2019,12172.9,12258.45,12157.9,12245.8,383788556.0,13676.2
30-DEC-2019,12274.9,12286.45,12213.8,12255.85,411084614.0,14556.73
31-DEC-2019,12247.1,12247.1,12151.8,12168.45,426931711.0,14812.89
01-JAN-2019,10881.7,10923.6,10807.1,10910.1,159404542.0,8688.26
02-JAN-2019,10868.85,10895.35,10735.05,10792.5,309665939.0,15352.25
03-JAN-2019,10796.8,10814.05,10661.25,10672.25,286241745.0,15030.45
04-JAN-2019,10699.7,10741.05,10628.65,10727.35,296596655.0,14516.74
07-JAN-2019,10804.85,10835.95,10750.15,10771.8,269371080.0,12731.29
08-JAN-2019,10786.25,10818.45,10733.25,10802.15,277697672.0,13433.48
09-JAN-2019,10862.4,10870.4,10749.4,10855.15,333010535.0,16213.3
10-JAN-2019,10859.35,10859.35,10801.8,10821.6,254365477.0,12031.26
11-JAN-2019,10834.75,10850.15,10739.4,10794.95,260792200.0,13084.6
14-JAN-2019,10807.0,10808.0,10692.35,10737.6,298774178.0,12732.57
15-JAN-2019,10777.55,10896.95,10777.55,10886.8,310737078.0,14879.91
16-JAN-2019,10899.65,10928.15,10876.9,10890.3,276539042.0,13081.63
17-JAN-2019,10920.85,10930.65,10844.65,10905.2,271676319.0,13215.83
29-JAN-2020,12114.9,12169.6,12103.8,12129.5,514362340.0,20646.18
30-JAN-2020,12147.75,12150.3,12010.6,12035.8,538138743.0,19372.67
31-JAN-2020,12100.4,12103.55,11945.85,11962.1,771278258.0,26044.91
01-FEB-2020,11939.0,12017.35,11633.3,11661.85,537634767.0,20598.12
03-FEB-2020,11627.45,11749.85,11614.5,11707.9,669815788.0,25415.26
04-FEB-2020,11786.25,11986.15,11783.4,11979.65,560430291.0,22338.5
05-FEB-2020,12005.85,12098.15,11953.35,12089.15,758032580.0,22998.05
06-FEB-2020,12120.0,12160.6,12084.65,12137.95,565116236.0,21735.92
07-FEB-2020,12151.15,12154.7,12073.95,12098.35,473475144.0,16339.61
10-FEB-2020,12102.35,12103.55,11990.75,12031.5,525674715.0,17185.14
11-FEB-2020,12108.4,12172.3,12099.0,12107.9,480491557.0,16209.52
12-FEB-2020,12151.0,12231.75,12144.3,12201.2,412399174.0,16598.33
13-FEB-2020,12219.55,12225.65,12139.8,12174.65,501510138.0,16315.27
14-FEB-2020,12190.15,12246.7,12091.2,12113.45,623053270.0,20759.51
17-FEB-2020,12131.8,12159.6,12037.0,12045.8,455412408.0,15439.55
18-FEB-2020,12028.25,12030.75,11908.05,11992.5,677307424.0,18853.0
19-FEB-2020,12090.6,12134.7,12042.1,12125.9,514030605.0,17610.89
20-FEB-2020,12119.0,12152.0,12071.45,12080.85,502875583.0,18831.51
24-FEB-2020,12012.55,12012.55,11813.4,11829.4,491224913.0,19421.04
25-FEB-2020,11877.5,11883.05,11779.9,11797.9,461349973.0,18510.82
26-FEB-2020,11738.55,11783.25,11639.6,11678.5,567990976.0,21887.07
27-FEB-2020,11661.25,11663.85,11536.7,11633.3,609266324.0,21623.47
28-FEB-2020,11382.0,11384.8,11175.05,11201.75,810523106.0,32297.15
02-MAR-2020,11387.35,11433.0,11036.25,11132.75,681148567.0,24204.55
03-MAR-2020,11217.55,11342.25,11152.55,11303.3,696919348.0,23281.2
04-MAR-2020,11351.35,11356.6,11082.15,11251.0,798021596.0,26928.46
05-MAR-2020,11306.05,11389.5,11244.6,11269.0,1353209029.0,26980.65
06-MAR-2020,10942.65,11035.1,10827.4,10989.45,1811564187.0,26455.29
09-MAR-2020,10742.05,10751.55,10294.45,10451.45,1566119057.0,35151.79
11-MAR-2020,10334.3,10545.1,10334.0,10458.4,1219079693.0,32548.47
12-MAR-2020,10039.95,10040.75,9508.0,9590.15,1344263317.0,39283.97
13-MAR-2020,9107.6,10159.4,8555.15,9955.2,1389061775.0,44167.89
16-MAR-2020,9587.8,9602.2,9165.1,9197.4,898523271.0,29181.8
17-MAR-2020,9285.4,9403.8,8915.6,8967.05,936185892.0,28004.16
18-MAR-2020,9088.45,9127.55,8407.05,8468.8,1517275761.0,39256.71
19-MAR-2020,8063.3,8575.45,7832.55,8263.45,926508824.0,34274.23
20-MAR-2020,8284.45,8883.0,8178.2,8745.45,1072263600.0,37321.25
23-MAR-2020,7945.7,8159.25,7583.6,7610.25,654151814.0,23891.9
24-MAR-2020,7848.3,8036.95,7511.1,7801.05,739354439.0,28282.09
25-MAR-2020,7735.15,8376.75,7714.75,8317.85,738114713.0,28482.01
26-MAR-2020,8451.0,8749.05,8304.9,8641.45,866534643.0,32228.31
27-MAR-2020,8949.1,9038.9,8522.9,8660.25,801923401.0,31336.86
30-MAR-2020,8385.95,8576.0,8244.0,8281.1,593953051.0,24724.44
31-MAR-2020,8529.35,8678.3,8358.0,8597.75,713390935.0,27401.3
01-APR-2020,8584.1,8588.1,8198.35,8253.8,507509685.0,21307.3
03-APR-2020,8356.55,8356.55,8055.8,8083.8,697752438.0,26561.18
07-APR-2020,8446.3,8819.4,8360.95,8792.2,815245226.0,35206.69
08-APR-2020,8688.9,9131.7,8653.9,8748.75,897562690.0,37641.68
09-APR-2020,8973.05,9128.35,8904.55,9111.9,743036134.0,32907.82
13-APR-2020,9103.95,9112.05,8912.4,8993.85,644468815.0,26749.06
15-APR-2020,9196.4,9261.2,8874.1,8925.3,880159358.0,41878.64
16-APR-2020,8851.25,9053.75,8821.9,8992.8,720116479.0,31318.29
17-APR-2020,9323.45,9324.0,9091.35,9266.75,684910520.0,33334.73
20-APR-2020,9390.2,9390.85,9230.8,9261.85,726364699.0,28620.91
21-APR-2020,9016.95,9044.4,8909.4,8981.45,655122903.0,28273.89
22-APR-2020,9026.75,9209.75,8946.25,9187.3,734383388.0,33981.82
23-APR-2020,9232.35,9343.6,9170.15,9313.9,666650462.0,30270.55
24-APR-2020,9163.9,9296.9,9141.3,9154.4,659439249.0,32859.05
27-APR-2020,9259.7,9377.1,9250.35,9282.3,512793298.0,26696.54
28-APR-2020,9389.8,9404.4,9260.0,9380.9,614548983.0,30091.41
29-APR-2020,9408.6,9599.85,9392.35,9553.35,653026950.0,31673.23
30-APR-2020,9753.5,9889.05,9731.5,9859.9,931173802.0,39332.46
04-MAY-2020,9533.5,9533.5,9266.95,9293.5,687487134.0,29785.95
05-MAY-2020,9429.4,9450.9,9190.75,9205.6,725196178.0,29700.2
06-MAY-2020,9226.8,9346.9,9116.5,9270.9,722185448.0,30798.1
07-MAY-2020,9234.05,9277.85,9175.9,9199.05,708740416.0,59705.53
08-MAY-2020,9376.95,9382.65,9238.2,9251.5,609053504.0,30743.45
11-MAY-2020,9348.15,9439.9,9219.95,9239.2,704647074.0,31048.47
12-MAY-2020,9168.85,9240.85,9043.95,9196.55,805458787.0,37706.27
13-MAY-2020,9584.2,9584.5,9351.1,9383.55,846395245.0,36488.9
14-MAY-2020,9213.95,9281.1,9119.75,9142.75,602555564.0,29541.59
15-MAY-2020,9182.4,9182.4,9050.0,9136.85,575857112.0,25847.33
18-MAY-2020,9158.3,9158.3,8806.75,8823.25,772983297.0,33347.46
19-MAY-2020,8961.7,9030.35,8855.3,8879.1,762152894.0,32026.94
20-MAY-2020,8889.15,9093.8,8875.35,9066.55,622308140.0,30721.99
21-MAY-2020,9079.45,9178.55,9056.1,9106.25,631542699.0,28303.51
22-MAY-2020,9067.9,9149.6,8968.55,9039.25,675759336.0,31625.47
26-MAY-2020,9099.75,9161.65,8996.65,9029.05,654959960.0,30871.59
27-MAY-2020,9082.2,9334.0,9004.25,9314.95,763492487.0,34603.88
28-MAY-2020,9364.95,9511.25,9336.5,9490.1,837911425.0,37761.91
29-MAY-2020,9422.2,9598.85,9376.9,9580.3,967005438.0,45006.25
01-JUN-2020,9726.85,9931.6,9706.95,9826.15,794183122.0,38096.92
02-JUN-2020,9880.85,9995.6,9824.05,9979.1,770192848.0,36723.11
03-JUN-2020,10108.3,10176.2,10035.55,10061.55,794664422.0,38343.61
04-JUN-2020,10054.25,10123.85,9944.25,10029.1,775106567.0,36399.04
05-JUN-2020,10093.8,10177.8,10040.75,10142.15,987122302.0,37824.63
08-JUN-2020,10326.75,10328.5,10120.25,10167.45,936485541.0,37819.06
09-JUN-2020,10181.15,10291.15,10021.45,10046.65,754217460.0,36201.05
10-JUN-2020,10072.6,10148.75,10036.85,10116.15,632383068.0,28485.47
11-JUN-2020,10094.1,10112.05,9885.05,9902.0,715453486.0,30813.85
12-JUN-2020,9544.95,9996.05,9544.35,9972.9,796306399.0,36505.77
15-JUN-2020,9919.35,9943.35,9726.35,9813.7,716053036.0,31926.65
16-JUN-2020,10014.8,10046.15,9728.5,9914.0,899895044.0,36257.89
17-JUN-2020,9876.7,10003.6,9833.8,9881.15,685418390.0,30700.69
18-JUN-2020,9863.25,10111.2,9845.05,10091.65,622895963.0,28594.32
19-JUN-2020,10119.0,10272.4,10072.65,10244.4,892096343.0,48103.56
22-JUN-2020,10318.75,10393.65,10277.6,10311.2,685385093.0,35529.8
23-JUN-2020,10347.95,10484.7,10301.75,10471.0,669195109.0,34148.13
24-JUN-2020,10529.25,10553.15,10281.95,10305.3,854799801.0,41394.45
25-JUN-2020,10235.55,10361.8,10194.5,10288.9,994190886.0,41726.07
26-JUN-2020,10378.9,10409.85,10311.25,10383.0,671910159.0,31841.68
29-JUN-2020,10311.95,10337.95,10223.6,10312.4,574544482.0,27019.46
30-JUN-2020,10382.6,10401.05,10267.35,10302.1,556238560.0,27342.55
01-JUL-2020,10323.8,10447.05,10299.6,10430.05,573550127.0,28736.28
02-JUL-2020,10493.05,10598.2,10485.55,10551.7,597423931.0,31235.17
03-JUL-2020,10614.95,10631.3,10562.65,10607.35,525190704.0,25186.39
06-JUL-2020,10723.85,10811.4,10695.1,10763.65,571212914.0,29857.54
07-JUL-2020,10802.85,10813.8,10689.7,10799.65,636764929.0,36502.37
08-JUL-2020,10818.65,10847.85,10676.55,10705.75,767941333.0,37676.34
09-JUL-2020,10755.55,10836.85,10733.0,10813.45,618652409.0,31315.87
10-JUL-2020,10764.1,10819.4,10713.0,10768.05,590705425.0,31557.58
13-JUL-2020,10851.85,10894.05,10756.05,10802.7,554050579.0,30606.3
14-JUL-2020,10750.85,10755.65,10562.9,10607.35,532368699.0,30902.47
21-JUL-2020,11126.1,11179.55,11113.25,11162.25,771998838.0,42461.89
22-JUL-2020,11231.2,11238.1,11056.55,11132.6,765074288.0,41068.72
23-JUL-2020,11135.0,11239.8,11103.15,11215.45,621575333.0,32744.93
24-JUL-2020,11149.95,11225.4,11090.3,11194.15,678935175.0,40217.17
27-JUL-2020,11225.0,11225.0,11087.85,11131.8,588148687.0,34539.73
28-JUL-2020,11154.1,11317.75,11151.4,11300.55,683891350.0,38677.47
29-JUL-2020,11276.9,11341.4,11149.75,11202.85,600726301.0,38726.02
30-JUL-2020,11254.3,11299.95,11084.95,11102.15,677761342.0,39150.44
31-JUL-2020,11139.5,11150.4,11026.65,11073.45,642560311.0,36220.09
03-AUG-2020,11057.55,11058.05,10882.25,10891.6,680929323.0,31149.94
04-AUG-2020,10946.65,11112.25,10908.1,11095.25,625738313.0,35357.96
05-AUG-2020,11155.75,11225.65,11064.05,11101.65,667639446.0,34894.58
06-AUG-2020,11185.7,11256.8,11127.3,11200.15,600374615.0,31501.08
07-AUG-2020,11186.65,11231.9,11142.05,11214.05,452629891.0,27054.43
10-AUG-2020,11270.25,11337.3,11238.0,11270.15,491999534.0,29108.25
11-AUG-2020,11322.25,11373.6,11299.15,11322.5,586084846.0,30314.89
12-AUG-2020,11289.0,11322.0,11242.65,11308.4,609858960.0,28088.09
13-AUG-2020,11334.85,11359.3,11269.95,11300.45,562355175.0,26500.52
14-AUG-2020,11353.3,11366.25,11111.45,11178.4,645109756.0,31059.23
17-AUG-2020,11248.9,11267.1,11144.5,11247.1,633963958.0,27468.67
18-AUG-2020,11259.8,11401.7,11253.15,11385.35,579242492.0,27267.51
19-AUG-2020,11452.15,11460.35,11394.1,11408.4,626217997.0,27528.12
20-AUG-2020,11317.45,11361.45,11289.8,11312.2,791587770.0,27676.18
21-AUG-2020,11409.65,11418.5,11362.2,11371.6,668719170.0,26294.26
24-AUG-2020,11412.0,11497.25,11410.65,11466.45,532900535.0,28920.84
25-AUG-2020,11513.1,11525.9,11423.35,11472.25,638152608.0,28742.82
26-AUG-2020,11512.85,11561.75,11461.85,11549.6,743442521.0,34852.01
27-AUG-2020,11609.3,11617.35,11540.6,11559.25,719776490.0,31580.61
28-AUG-2020,11602.95,11686.05,11589.4,11647.6,806997707.0,39349.92
31-AUG-2020,11777.55,11794.25,11325.85,11387.5,1371789450.0,61668.55
01-SEP-2020,11464.3,11553.55,11366.9,11470.25,783769555.0,36752.54
02-SEP-2020,11478.55,11554.75,11430.4,11535.0,593494423.0,27454.65
03-SEP-2020,11566.2,11584.95,11507.65,11527.45,607115212.0,26868.26
04-SEP-2020,11354.4,11452.05,11303.65,11333.85,681338905.0,31746.86
07-SEP-2020,11359.6,11381.15,11251.7,11355.05,560322964.0,25959.82
08-SEP-2020,11378.55,11437.25,11290.45,11317.35,572239350.0,27979.7
09-SEP-2020,11218.6,11298.15,11185.15,11278.0,728880693.0,32660.67
10-SEP-2020,11363.3,11464.05,11327.4,11449.25,679419973.0,39239.1
11-SEP-2020,11447.8,11493.5,11419.9,11464.45,554789157.0,29614.09
14-SEP-2020,11540.15,11568.9,11383.55,11440.05,642270123.0,33996.94
15-SEP-2020,11487.2,11535.95,11442.25,11521.8,506667239.0,28054.51
16-SEP-2020,11538.45,11618.1,11516.75,11604.55,527804775.0,27629.71
17-SEP-2020,11539.4,11587.2,11498.5,11516.1,517729494.0,29674.95
18-SEP-2020,11584.1,11584.1,11446.1,11504.95,764154094.0,48698.68
21-SEP-2020,11503.8,11535.25,11218.5,11250.55,602851737.0,37213.23
22-SEP-2020,11301.75,11302.2,11084.65,11153.65,672249921.0,36296.49
23-SEP-2020,11258.75,11259.55,11024.4,11131.85,714925847.0,35542.98
24-SEP-2020,11011.0,11015.3,10790.2,10805.55,706139506.0,33623.71
25-SEP-2020,10910.4,11072.6,10854.85,11050.25,559597322.0,31122.18
28-SEP-2020,11140.85,11239.35,11099.85,11227.55,472777324.0,24361.17
29-SEP-2020,11288.6,11305.4,11181.0,11222.4,498295735.0,26875.14
