Date,P/E,P/B,Div Yield
23-Jul-21,28.28,4.16,1.13
26-Jul-21,28.13,4.13,1.13
27-Jul-21,27.45,4.11,1.14
28-Jul-21,26.98,4.1,1.18
29-Jul-21,27.08,4.12,1.19
30-Jul-21,27.01,4.12,1.18
2-Aug-21,27.21,4.15,1.17
3-Aug-21,27.31,4.21,1.15
4-Aug-21,27.39,4.25,1.14
5-Aug-21,26.72,4.25,1.14
6-Aug-21,26.51,4.24,1.13
9-Aug-21,26.53,4.25,1.13
10-Aug-21,26.35,4.24,1.13
11-Aug-21,26.34,4.24,1.13
12-Aug-21,26.25,4.26,1.14
13-Aug-21,26.51,4.3,1.1
16-Aug-21,25.62,4.31,1.1
17-Aug-21,25.46,4.21,1.1
18-Aug-21,25.39,4.19,1.1
20-Aug-21,25.21,4.16,1.11
23-Aug-21,25.28,4.18,1.11
24-Aug-21,25.47,4.21,1.1
25-Aug-21,25.49,4.21,1.1
26-Aug-21,25.49,4.21,1.08
27-Aug-21,25.6,4.23,1.08
30-Aug-21,25.94,4.29,1.06
31-Aug-21,26.25,4.33,1.05
1-Sep-21,26.17,4.32,1.05
2-Sep-21,26.41,4.36,1.04
3-Sep-21,26.54,4.38,1.03
6-Sep-21,26.63,4.39,1.03
7-Sep-21,26.6,4.39,1.03
8-Sep-21,26.59,4.39,1.07
9-Sep-21,26.61,4.39,1.07
13-Sep-21,26.59,4.39,1.07
14-Sep-21,26.63,4.39,1.07
15-Sep-21,26.84,4.43,1.06
16-Sep-21,26.99,4.45,1.12
17-Sep-21,26.93,4.44,1.13
20-Sep-21,26.64,4.4,1.14
21-Sep-21,26.89,4.44,1.13
22-Sep-21,26.87,4.43,1.13
23-Sep-21,27.29,4.5,1.11
24-Sep-21,27.34,4.47,1.11
27-Sep-21,27.33,4.47,1.15
28-Sep-21,27.16,4.44,1.16
29-Sep-21,27.11,4.43,1.16
30-Sep-21,26.98,4.41,1.17
1-Oct-21,26.84,4.39,1.17
4-Oct-21,27.09,4.43,1.16
5-Oct-21,27.29,4.46,1.16
6-Oct-21,27.02,4.42,1.17
7-Oct-21,27.24,4.45,1.16
8-Oct-21,27.4,4.48,1.15
11-Oct-21,27.48,4.49,1.15
12-Oct-21,27.49,4.51,1.14
13-Oct-21,27.75,4.55,1.13
14-Oct-21,28.02,4.59,1.12
18-Oct-21,28.17,4.63,1.11
19-Oct-21,27.97,4.61,1.07
20-Oct-21,27.72,4.57,1.08
21-Oct-21,27.58,4.55,1.1
22-Oct-21,27.48,4.54,1.1
25-Oct-21,27.29,4.54,1.04
26-Oct-21,27.16,4.57,1.12
27-Oct-21,27.06,4.56,1.13
28-Oct-21,26.39,4.47,1.13
29-Oct-21,25.71,4.43,1.13
1-Nov-21,26.07,4.49,1.11
2-Nov-21,25.95,4.48,1.13
3-Nov-21,25.98,4.46,1.13
4-Nov-21,26.11,4.49,1.1
8-Nov-21,26.25,4.52,1.09
9-Nov-21,26.06,4.52,1.09
10-Nov-21,26.03,4.51,1.09
11-Nov-21,25.65,4.48,1.12
12-Nov-21,25.98,4.53,1.11
15-Nov-21,26,4.53,1.11
16-Nov-21,24.83,4.51,1.11
17-Nov-21,24.69,4.48,1.12
18-Nov-21,24.51,4.45,1.13
22-Nov-21,24.03,4.36,1.16
23-Nov-21,24.15,4.38,1.15
24-Nov-21,24.03,4.36,1.16
25-Nov-21,24.19,4.39,1.15
26-Nov-21,23.49,4.26,1.18
29-Nov-21,23.53,4.27,1.18
30-Nov-21,23.43,4.25,1.19
1-Dec-21,23.68,4.3,1.17
2-Dec-21,24.01,4.36,1.16
3-Dec-21,23.73,4.31,1.17
6-Dec-21,23.33,4.23,1.22
7-Dec-21,23.69,4.3,1.2
8-Dec-21,24.1,4.37,1.18
9-Dec-21,24.16,4.39,1.17
10-Dec-21,24.15,4.38,1.18
13-Dec-21,23.96,4.35,1.18
14-Dec-21,23.9,4.34,1.19
15-Dec-21,23.75,4.31,1.2
16-Dec-21,23.79,4.32,1.19
17-Dec-21,23.43,4.25,1.19
20-Dec-21,22.92,4.16,1.22
21-Dec-21,23.13,4.2,1.2
22-Dec-21,23.39,4.24,1.22
23-Dec-21,23.55,4.27,1.22
24-Dec-21,23.45,4.26,1.22
27-Dec-21,23.57,4.28,1.21
28-Dec-21,23.77,4.31,1.2
29-Dec-21,23.74,4.31,1.21
30-Dec-21,23.73,4.31,1.21
31-Dec-21,24.11,4.37,1.19
