Date,P/E,P/B,Div Yield
26-Jul-16,23.56,3.39,1.28
27-Jul-16,23.63,3.4,1.27
28-Jul-16,23.69,3.42,1.26
29-Jul-16,23.62,3.38,1.27
1-Aug-16,23.61,3.38,1.27
2-Aug-16,23.58,3.38,1.27
3-Aug-16,23.36,3.35,1.28
4-Aug-16,23.38,3.35,1.28
5-Aug-16,23.74,3.4,1.26
8-Aug-16,23.82,3.41,1.26
9-Aug-16,23.73,3.4,1.26
10-Aug-16,23.44,3.36,1.28
11-Aug-16,23.49,3.34,1.26
12-Aug-16,23.71,3.36,1.24
16-Aug-16,23.63,3.35,1.25
17-Aug-16,23.58,3.34,1.25
18-Aug-16,23.71,3.36,1.24
19-Aug-16,23.7,3.31,1.25
22-Aug-16,23.59,3.3,1.25
23-Aug-16,23.73,3.3,1.25
24-Aug-16,23.78,3.31,1.25
25-Aug-16,23.62,3.29,1.26
26-Aug-16,23.5,3.27,1.25
29-Aug-16,23.6,3.29,1.24
30-Aug-16,23.97,3.34,1.22
31-Aug-16,24.09,3.36,1.22
1-Sep-16,24.06,3.35,1.22
2-Sep-16,24.15,3.36,1.22
6-Sep-16,24.52,3.42,1.2
7-Sep-16,24.45,3.4,1.2
8-Sep-16,24.54,3.41,1.2
9-Sep-16,24.31,3.38,1.21
12-Sep-16,23.89,3.32,1.23
14-Sep-16,23.92,3.33,1.23
15-Sep-16,23.97,3.33,1.23
16-Sep-16,24.07,3.34,1.26
19-Sep-16,24.15,3.34,1.25
20-Sep-16,24.06,3.33,1.26
21-Sep-16,24.11,3.33,1.26
22-Sep-16,24.34,3.37,1.25
23-Sep-16,24.24,3.35,1.25
26-Sep-16,23.94,3.31,1.27
27-Sep-16,23.9,3.3,1.27
28-Sep-16,23.97,3.32,1.27
29-Sep-16,23.51,3.26,1.29
30-Sep-16,23.4,3.27,1.29
3-Oct-16,23.8,3.31,1.27
4-Oct-16,23.95,3.33,1.26
5-Oct-16,23.43,3.32,1.27
6-Oct-16,23.52,3.3,1.27
7-Oct-16,23.49,3.29,1.27
10-Oct-16,23.34,3.3,1.27
13-Oct-16,23.16,3.25,1.29
14-Oct-16,22.98,3.25,1.29
17-Oct-16,23,3.23,1.3
18-Oct-16,23.22,3.29,1.28
19-Oct-16,23.35,3.28,1.28
20-Oct-16,23.46,3.3,1.27
21-Oct-16,23.23,3.29,1.27
24-Oct-16,23.27,3.3,1.27
25-Oct-16,23.23,3.29,1.27
26-Oct-16,23.3,3.26,1.28
27-Oct-16,23.28,3.26,1.28
28-Oct-16,23.34,3.27,1.28
30-Oct-16,23.31,3.27,1.28
1-Nov-16,23.31,3.27,1.28
2-Nov-16,23.01,3.23,1.3
3-Nov-16,22.93,3.21,1.3
4-Nov-16,22.73,3.19,1.31
7-Nov-16,22.67,3.22,1.3
8-Nov-16,22.57,3.24,1.3
9-Nov-16,22.48,3.19,1.31
10-Nov-16,22.7,3.23,1.3
11-Nov-16,22.02,3.14,1.33
15-Nov-16,21.37,3.07,1.36
16-Nov-16,21.62,3.07,1.36
17-Nov-16,21.49,3.06,1.37
18-Nov-16,21.41,3.06,1.37
21-Nov-16,21.19,3,1.4
22-Nov-16,21.38,3.03,1.38
23-Nov-16,21.47,3.04,1.38
24-Nov-16,21.29,3.02,1.39
25-Nov-16,21.52,3.08,1.36
28-Nov-16,21.55,3.08,1.36
29-Nov-16,21.43,3.09,1.36
30-Nov-16,21.61,3.12,1.34
1-Dec-16,21.53,3.11,1.35
2-Dec-16,21.25,3.07,1.37
5-Dec-16,21.34,3.08,1.36
6-Dec-16,21.56,3.09,1.36
7-Dec-16,21.28,3.07,1.36
8-Dec-16,21.83,3.13,1.34
9-Dec-16,21.87,3.13,1.34
12-Dec-16,21.45,3.1,1.35
13-Dec-16,21.59,3.12,1.34
14-Dec-16,21.48,3.1,1.35
15-Dec-16,21.41,3.09,1.35
16-Dec-16,21.37,3.09,1.36
19-Dec-16,21.3,3.07,1.36
20-Dec-16,21.24,3.06,1.37
21-Dec-16,21.16,3.06,1.37
22-Dec-16,21.18,3.03,1.38
23-Dec-16,21.39,3.03,1.38
26-Dec-16,21.36,3,1.4
27-Dec-16,21.7,3.05,1.37
28-Dec-16,21.71,3.05,1.37
29-Dec-16,21.89,3.07,1.36
30-Dec-16,21.93,3.1,1.35
