Date,P/E,P/B,Div Yield
24-Apr-12,18.34,2.98,1.52
25-Apr-12,18.27,2.96,1.53
26-Apr-12,18.22,2.96,1.53
27-Apr-12,17.93,3.04,1.54
28-Apr-12,17.99,3.05,1.54
30-Apr-12,18.12,3.08,1.52
2-May-12,17.99,3.07,1.53
3-May-12,17.81,3.04,1.54
4-May-12,17.45,2.98,1.57
7-May-12,17.54,3,1.56
8-May-12,17.15,2.93,1.6
9-May-12,17.03,2.92,1.61
10-May-12,17,2.91,1.61
11-May-12,16.87,2.89,1.62
14-May-12,16.95,2.88,1.63
15-May-12,17.04,2.9,1.62
16-May-12,16.74,2.85,1.64
17-May-12,16.78,2.86,1.64
18-May-12,16.85,2.87,1.63
21-May-12,16.62,2.88,1.63
22-May-12,16.46,2.85,1.64
23-May-12,16.38,2.84,1.65
24-May-12,16.69,2.89,1.62
25-May-12,16.68,2.89,1.62
28-May-12,16.9,2.93,1.6
29-May-12,16.9,2.93,1.6
30-May-12,16.75,2.9,1.65
31-May-12,16.66,2.89,1.66
1-Jun-12,16.36,2.84,1.69
4-Jun-12,16.28,2.84,1.68
5-Jun-12,16.33,2.8,1.68
6-Jun-12,16.78,2.86,1.6
7-Jun-12,16.96,2.89,1.58
8-Jun-12,16.83,2.9,1.58
11-Jun-12,16.79,2.89,1.58
12-Jun-12,16.99,2.93,1.56
13-Jun-12,16.99,2.93,1.56
14-Jun-12,16.77,2.89,1.58
15-Jun-12,17.05,2.94,1.55
18-Jun-12,16.8,2.9,1.58
19-Jun-12,16.93,2.92,1.57
20-Jun-12,16.98,2.93,1.56
21-Jun-12,17.13,2.96,1.55
22-Jun-12,17.07,2.94,1.55
25-Jun-12,16.96,2.93,1.56
26-Jun-12,16.99,2.93,1.56
27-Jun-12,17.06,2.94,1.55
28-Jun-12,17.08,2.95,1.55
29-Jun-12,17.51,3.02,1.51
2-Jul-12,17.51,3.02,1.51
3-Jul-12,17.54,3.03,1.51
4-Jul-12,17.59,3.03,1.51
5-Jul-12,17.67,3.05,1.5
6-Jul-12,17.64,3.04,1.5
9-Jul-12,17.5,3.02,1.51
10-Jul-12,17.74,3.06,1.49
11-Jul-12,17.61,3.04,1.51
12-Jul-12,17.37,3,1.53
13-Jul-12,17.2,2.99,1.53
16-Jul-12,17.05,2.98,1.54
17-Jul-12,17.04,2.97,1.54
18-Jul-12,17.11,2.99,1.53
19-Jul-12,17.18,3,1.52
20-Jul-12,17.08,2.98,1.53
23-Jul-12,16.9,2.93,1.56
24-Jul-12,16.86,2.94,1.56
25-Jul-12,16.8,2.89,1.58
26-Jul-12,16.62,2.85,1.6
27-Jul-12,16.68,2.89,1.58
30-Jul-12,17,2.94,1.55
31-Jul-12,17.09,2.96,1.54
1-Aug-12,17.13,2.97,1.54
2-Aug-12,17.07,2.96,1.54
3-Aug-12,17.03,2.95,1.54
6-Aug-12,17.25,2.99,1.52
7-Aug-12,17.43,3.02,1.51
8-Aug-12,17.43,3.02,1.51
9-Aug-12,17.35,3.01,1.51
10-Aug-12,17.34,3.01,1.51
13-Aug-12,17.51,3.03,1.5
14-Aug-12,17.88,3.04,1.52
16-Aug-12,17.97,2.99,1.51
17-Aug-12,17.97,2.92,1.54
21-Aug-12,18.19,2.95,1.53
22-Aug-12,18.16,2.95,1.53
23-Aug-12,18.17,2.95,1.53
24-Aug-12,18.07,2.94,1.54
27-Aug-12,17.95,2.92,1.55
28-Aug-12,17.9,2.91,1.55
29-Aug-12,17.74,2.88,1.56
30-Aug-12,17.83,2.9,1.56
31-Aug-12,17.64,2.87,1.57
3-Sep-12,17.63,2.86,1.58
4-Sep-12,17.69,2.87,1.57
5-Sep-12,17.53,2.85,1.58
6-Sep-12,17.58,2.85,1.58
7-Sep-12,17.92,2.91,1.55
8-Sep-12,17.98,2.92,1.54
10-Sep-12,17.99,2.92,1.54
11-Sep-12,18.11,2.94,1.53
12-Sep-12,18.24,2.96,1.52
13-Sep-12,18.26,2.97,1.52
14-Sep-12,18.74,3.04,1.48
17-Sep-12,18.85,3.06,1.47
18-Sep-12,18.81,3.06,1.48
20-Sep-12,18.66,3.03,1.49
21-Sep-12,19.12,3.1,1.45
24-Sep-12,19.05,3.09,1.46
25-Sep-12,19.06,3.1,1.46
26-Sep-12,19.02,3.09,1.46
27-Sep-12,18.98,3.06,1.46
28-Sep-12,19.17,3.18,1.42
1-Oct-12,19.22,3.19,1.41
3-Oct-12,19.27,3.19,1.41
4-Oct-12,19.45,3.2,1.4
5-Oct-12,19.32,3.18,1.41
8-Oct-12,19.08,3.14,1.43
9-Oct-12,19.18,3.16,1.42
10-Oct-12,19,3.13,1.43
11-Oct-12,19.19,3.16,1.42
12-Oct-12,19,3.14,1.43
15-Oct-12,19.04,3.15,1.42
16-Oct-12,18.86,3.11,1.41
17-Oct-12,18.88,3.11,1.4
18-Oct-12,19.07,3.14,1.39
19-Oct-12,18.94,3.12,1.4
22-Oct-12,18.88,3.14,1.39
23-Oct-12,18.77,3.11,1.42
25-Oct-12,18.81,3.09,1.41
26-Oct-12,18.57,3.06,1.42
29-Oct-12,18.58,3.06,1.42
30-Oct-12,18.36,3.02,1.44
31-Oct-12,18.4,3.03,1.44
1-Nov-12,18.46,3.05,1.43
2-Nov-12,18.6,3.08,1.42
5-Nov-12,18.62,3.06,1.43
6-Nov-12,18.66,3.07,1.43
7-Nov-12,18.78,3.08,1.43
8-Nov-12,18.61,3.06,1.43
9-Nov-12,18.43,3.03,1.45
12-Nov-12,17.95,3.02,1.44
13-Nov-12,17.9,3.02,1.45
15-Nov-12,17.78,3,1.45
16-Nov-12,17.62,2.97,1.47
19-Nov-12,17.61,2.97,1.47
20-Nov-12,17.61,2.97,1.47
21-Nov-12,17.74,2.99,1.46
22-Nov-12,17.79,3,1.46
23-Nov-12,17.78,2.99,1.46
26-Nov-12,17.82,3,1.45
27-Nov-12,18.11,3.04,1.43
29-Nov-12,18.42,3.09,1.41
30-Nov-12,18.59,3.12,1.4
3-Dec-12,18.56,3.11,1.4
4-Dec-12,18.62,3.12,1.4
5-Dec-12,18.66,3.13,1.4
6-Dec-12,18.75,3.15,1.39
7-Dec-12,18.68,3.13,1.4
10-Dec-12,18.69,3.14,1.4
11-Dec-12,18.66,3.13,1.4
12-Dec-12,18.62,3.12,1.4
13-Dec-12,18.51,3.11,1.41
14-Dec-12,18.6,3.12,1.4
17-Dec-12,18.53,3.11,1.41
18-Dec-12,18.65,3.13,1.4
19-Dec-12,18.76,3.15,1.39
20-Dec-12,18.71,3.14,1.39
21-Dec-12,18.5,3.1,1.41
24-Dec-12,18.52,3.11,1.41
26-Dec-12,18.68,3.13,1.4
27-Dec-12,18.57,3.12,1.4
28-Dec-12,18.69,3.14,1.4
31-Dec-12,18.68,3.13,1.4
